qa_review_id,call_id,agent_id,reviewer_id,scores,total_score,feedback,reviewed_at
a552a8ee-aeef-4a67-b6b4-62779222358b,76ca8d7f-54c8-4a18-9b66-2ede4972570b,7dd479d0-e9e7-4c13-bd7a-996d9c940f82,539190da-0298-4314-ad69-2894660e1399,"{""Opening & Introduction"": 2.6, ""Script Compliance"": 3.7, ""Product Knowledge"": 1.5, ""Objection Handling"": 1.7, ""Compliance Adherence"": 4.4, ""Closing Technique"": 1.0, ""Professionalism"": 4.5}",2.77,Chance human reason college various charge along organization single door throw increase career number.,2026-06-12T08:42:18.520325
3721437b-def0-441a-a33e-4cdbb788d4f7,bf53cdd7-ff60-40df-b33f-456de2837ae3,b6125648-6ed1-40d1-a876-fc1abe57dfae,cbc3aa35-3f5d-4d90-8d15-c47be0118c05,"{""Opening & Introduction"": 2.3, ""Script Compliance"": 4.7, ""Product Knowledge"": 1.2, ""Objection Handling"": 3.7, ""Compliance Adherence"": 1.1, ""Closing Technique"": 4.2, ""Professionalism"": 2.1}",2.76,Important myself all fund little fine art manager carry western none activity sometimes democratic left couple single pressure commercial behavior daughter spend not sea line.,2026-07-14T16:25:35.520325
105ba3e8-757e-45e6-a8f6-4484c10092e9,004034fd-f0a0-4fa4-a118-c7d4022a986d,533a1b8c-2242-4162-8b4d-ebdce39f7a0a,29133348-585d-473a-91e7-157e28071835,"{""Opening & Introduction"": 2.8, ""Script Compliance"": 4.5, ""Product Knowledge"": 2.8, ""Objection Handling"": 1.0, ""Compliance Adherence"": 3.6, ""Closing Technique"": 2.4, ""Professionalism"": 3.9}",3.0,Pretty many control agent statement first two similar sea society your.,2026-07-11T06:57:33.520325
b59c2536-56df-442d-939b-64d3f4072159,82b8e34b-55a4-4baf-a6af-7e78f309434f,0d79d4c8-e847-4662-912e-9e777b93965f,3986e1c3-c1f8-44a8-bd91-62aca531c0b0,"{""Opening & Introduction"": 3.6, ""Script Compliance"": 1.7, ""Product Knowledge"": 1.7, ""Objection Handling"": 3.2, ""Compliance Adherence"": 2.0, ""Closing Technique"": 4.6, ""Professionalism"": 1.5}",2.61,Notice natural year attention strong lawyer fill imagine work certain.,2026-01-26T12:25:48.520325
70897b64-bd9a-41b6-be91-9a78cb0e14b7,63aef620-9a22-4cb7-b0bd-f78e8840d39e,8a8d125c-a570-4d3e-8705-b1df5490a7e6,3986e1c3-c1f8-44a8-bd91-62aca531c0b0,"{""Opening & Introduction"": 1.1, ""Script Compliance"": 4.0, ""Product Knowledge"": 1.3, ""Objection Handling"": 2.6, ""Compliance Adherence"": 2.9, ""Closing Technique"": 4.8, ""Professionalism"": 3.8}",2.93,Service fall skill total contain certain possible address garden Democrat onto.,2026-03-11T05:36:06.520325
c77e09d7-db5d-428e-96f2-63b4f336e1d1,daaf66d6-00b9-43f2-af4d-613fb647f719,8cde7cc5-0280-46f0-86c8-c30c475ed899,f73a4bca-47e0-4bab-a858-731b6b99fb14,"{""Opening & Introduction"": 3.1, ""Script Compliance"": 3.4, ""Product Knowledge"": 2.0, ""Objection Handling"": 1.8, ""Compliance Adherence"": 3.7, ""Closing Technique"": 4.4, ""Professionalism"": 3.9}",3.19,Center run view room on figure statement something listen Congress pay decade.,2026-02-12T21:25:36.520325
739308da-cac5-4173-bef9-5a16f8028501,576621e8-c8a7-4a3a-a8d5-179687c3cc94,01eb6f7a-a7d7-40ca-bb39-d438ff4f6b06,69d96983-fd25-4e39-97be-f9537ae067ad,"{""Opening & Introduction"": 3.5, ""Script Compliance"": 4.8, ""Product Knowledge"": 3.0, ""Objection Handling"": 3.8, ""Compliance Adherence"": 1.5, ""Closing Technique"": 3.2, ""Professionalism"": 1.2}",3.0,Inside personal firm different candidate important prepare owner feel newspaper wife quality establish.,2026-07-14T13:13:04.520325
7e25708e-02a5-43d7-a4da-8f4fc46e538c,677b1d70-b5c2-482a-968d-d4ae44fe7d52,9b474cdd-8fec-45f8-a109-38e789aeb3c2,69d96983-fd25-4e39-97be-f9537ae067ad,"{""Opening & Introduction"": 4.0, ""Script Compliance"": 4.5, ""Product Knowledge"": 3.2, ""Objection Handling"": 3.1, ""Compliance Adherence"": 4.1, ""Closing Technique"": 2.0, ""Professionalism"": 3.5}",3.49,Still grow music born already black offer book western Mr two before.,2026-06-26T16:51:57.520325
189e9db6-9ccb-4261-bdfc-d2a6876552a2,3404f81e-3d99-4bec-b1e7-721160e8d3ee,ac412db4-3110-46a2-baee-639bc02e6acb,0c81f18b-85e8-4549-b64e-0e76e832337f,"{""Opening & Introduction"": 3.2, ""Script Compliance"": 2.8, ""Product Knowledge"": 1.5, ""Objection Handling"": 4.0, ""Compliance Adherence"": 2.3, ""Closing Technique"": 3.3, ""Professionalism"": 2.3}",2.77,Music identify serious experience parent movie including look into these wonder purpose camera less yourself traditional matter especially lay age see just price with with body allow factor suffer candidate join analysis idea.,2026-06-27T01:25:11.520325
4b920a53-1f25-4f5e-99d3-20a9dcb39feb,e5804dd6-025c-4f18-acc6-5bf221c51195,0d79d4c8-e847-4662-912e-9e777b93965f,eedfc114-2f19-4569-9426-84380f9eebc3,"{""Opening & Introduction"": 1.8, ""Script Compliance"": 2.0, ""Product Knowledge"": 2.1, ""Objection Handling"": 3.7, ""Compliance Adherence"": 4.9, ""Closing Technique"": 4.0, ""Professionalism"": 3.3}",3.11,Value shoulder wall cut part room campaign culture for discover music member establish war although citizen difference whole improve ever could.,2026-05-07T10:26:15.520325
f2a0fc70-7904-4901-ada0-ff9ca2a627b6,2466d991-2393-4de7-8db4-5b2464d8a418,22b8d62c-0d8c-4b57-85c2-2e3ffa0d6f6c,3986e1c3-c1f8-44a8-bd91-62aca531c0b0,"{""Opening & Introduction"": 3.2, ""Script Compliance"": 2.0, ""Product Knowledge"": 1.8, ""Objection Handling"": 2.8, ""Compliance Adherence"": 3.1, ""Closing Technique"": 1.8, ""Professionalism"": 3.6}",2.61,Collection young current risk rather sea term grow forget these seven ability.,2026-02-26T11:20:11.520325
e892dda5-28bb-49dd-bdd9-1b4710e01729,50b40f93-3762-4f86-acf4-3319979a7f56,2e099964-b945-4362-a1ec-6ff09ced9327,eadcc01d-52c5-4c77-a2e5-54993ba4d396,"{""Opening & Introduction"": 2.3, ""Script Compliance"": 4.6, ""Product Knowledge"": 1.6, ""Objection Handling"": 3.5, ""Compliance Adherence"": 4.2, ""Closing Technique"": 4.7, ""Professionalism"": 3.4}",3.47,Adult million eat factor research idea dream born above might occur sing.,2026-05-10T12:29:11.520325
b75dc463-4b80-4e18-b9ca-9428329fdbb1,2094ef3e-99d6-4bd6-bb41-d7fc8c2f1b05,8cde7cc5-0280-46f0-86c8-c30c475ed899,0c81f18b-85e8-4549-b64e-0e76e832337f,"{""Opening & Introduction"": 2.1, ""Script Compliance"": 3.1, ""Product Knowledge"": 1.0, ""Objection Handling"": 4.8, ""Compliance Adherence"": 2.3, ""Closing Technique"": 2.4, ""Professionalism"": 2.6}",2.61,Building budget sometimes age western sure his send physical star catch manager.,2026-07-15T05:12:13.520325
f0c4950f-5d2b-4c5e-9d3c-b58ef841e1b2,46e8b5ad-5887-4c73-8280-091e0fb5c4b9,6a770356-de05-4148-a176-a3550c938834,69d96983-fd25-4e39-97be-f9537ae067ad,"{""Opening & Introduction"": 1.5, ""Script Compliance"": 5.0, ""Product Knowledge"": 1.7, ""Objection Handling"": 1.8, ""Compliance Adherence"": 1.1, ""Closing Technique"": 2.0, ""Professionalism"": 2.2}",2.19,Score old mother significant risk science pay hold my run feel writer.,2026-07-03T17:59:17.520325
efa482fd-33f6-4544-a32e-6d5b9155a5e6,db3023b4-6202-453a-8c2a-8d11080ae121,4e194719-3bb8-4772-8379-848532265f67,29133348-585d-473a-91e7-157e28071835,"{""Opening & Introduction"": 2.9, ""Script Compliance"": 2.2, ""Product Knowledge"": 1.6, ""Objection Handling"": 4.7, ""Compliance Adherence"": 1.2, ""Closing Technique"": 2.1, ""Professionalism"": 3.7}",2.63,Wall term natural lose election each anything TV staff win middle range eat budget benefit strong well bar benefit think.,2026-05-31T10:57:42.520325
7370fd3b-9b30-4fb8-9bda-da2f5560e421,72f05686-9179-4bc1-b763-1097665a81b4,504540af-1b71-46ce-9177-acb43476987a,3986e1c3-c1f8-44a8-bd91-62aca531c0b0,"{""Opening & Introduction"": 1.6, ""Script Compliance"": 2.2, ""Product Knowledge"": 3.5, ""Objection Handling"": 2.8, ""Compliance Adherence"": 1.9, ""Closing Technique"": 3.5, ""Professionalism"": 2.8}",2.61,Begin page position reason form center of source change adult player source professor attention data several everyone in land heart offer others exist three event identify kid respond believe.,2026-01-27T22:29:01.520325
11c7d794-e116-4e04-8a55-03804c36fd5b,f2ddf135-6ef4-4532-8dc6-fe2bdd17d67d,28b4a321-fe50-474f-939d-9dce8608da64,29133348-585d-473a-91e7-157e28071835,"{""Opening & Introduction"": 1.1, ""Script Compliance"": 2.0, ""Product Knowledge"": 2.8, ""Objection Handling"": 1.2, ""Compliance Adherence"": 2.0, ""Closing Technique"": 1.0, ""Professionalism"": 5.0}",2.16,Case thing return special relationship much before medical turn present message others short why chance three cell most may attorney energy foot carry dinner tree PM cover find week.,2026-01-29T12:16:21.520325
13ff1d65-932a-405d-9f9d-111eabce3f7b,a69b8bb2-c527-4faa-8d3f-e8a71636063d,dc3f2b18-ae07-4107-abe5-c873c437a8e0,69d96983-fd25-4e39-97be-f9537ae067ad,"{""Opening & Introduction"": 3.4, ""Script Compliance"": 3.3, ""Product Knowledge"": 1.4, ""Objection Handling"": 3.0, ""Compliance Adherence"": 3.3, ""Closing Technique"": 1.1, ""Professionalism"": 2.3}",2.54,General lawyer across beautiful people yeah nice cause red blue break industry attorney computer place force north expert term huge third article own despite.,2026-02-15T14:57:41.520325
86fcef8c-d746-4b0b-b205-d99e9efdae3d,4a96f47a-1784-4a61-92b0-bea026271973,504540af-1b71-46ce-9177-acb43476987a,6238acc2-b46c-41dc-acb0-51b850aaf1bc,"{""Opening & Introduction"": 1.4, ""Script Compliance"": 3.0, ""Product Knowledge"": 3.9, ""Objection Handling"": 3.0, ""Compliance Adherence"": 1.3, ""Closing Technique"": 1.9, ""Professionalism"": 2.7}",2.46,Interview age be no mission leader ahead rich second compare worker camera same.,2026-05-14T10:01:41.520325
27c54ebc-0df2-4f51-a259-6cc17854e463,5e38175b-9ea0-4531-9862-05321c9dcc04,27fcbf73-9b8a-49f1-86fb-741c612bee2f,4edfafe9-c78b-4c2a-87bb-8cc387cbe8d4,"{""Opening & Introduction"": 2.9, ""Script Compliance"": 2.1, ""Product Knowledge"": 5.0, ""Objection Handling"": 1.0, ""Compliance Adherence"": 1.6, ""Closing Technique"": 1.5, ""Professionalism"": 1.5}",2.23,Interview go by pressure enough mother hear marriage investment seem difference spring through tree senior fine rise wife figure concern certain key would system feel stay agent performance four according material sea personal day rule man.,2026-05-09T17:25:59.520325
c6cb96e6-a444-47fe-8a8f-441f2208e7e6,eff76ea5-7d44-4e44-ae28-754f8045e805,9d06ed20-1b6b-44d9-864f-f0ab9a45db54,f73a4bca-47e0-4bab-a858-731b6b99fb14,"{""Opening & Introduction"": 3.5, ""Script Compliance"": 4.6, ""Product Knowledge"": 1.3, ""Objection Handling"": 2.6, ""Compliance Adherence"": 4.5, ""Closing Technique"": 4.5, ""Professionalism"": 1.1}",3.16,Else glass which bar yourself movement clear fish big quickly step property consumer laugh about.,2026-05-15T11:18:45.520325
55cfbbba-1999-4082-a143-8c632538a2bc,448ceaa5-b1f5-4de3-a1ba-e8b1a2f2bb67,2e099964-b945-4362-a1ec-6ff09ced9327,3986e1c3-c1f8-44a8-bd91-62aca531c0b0,"{""Opening & Introduction"": 2.3, ""Script Compliance"": 4.9, ""Product Knowledge"": 1.6, ""Objection Handling"": 2.0, ""Compliance Adherence"": 4.7, ""Closing Technique"": 3.2, ""Professionalism"": 4.0}",3.24,Suggest region hold go recognize hundred check candidate worker what perform kind young system kind task especially perhaps list stop production official police gun already window board member may low feeling certainly dog.,2026-05-12T04:33:55.520325
8837a117-16c1-4e5c-a893-c3e8b55af467,c327167c-70a3-4331-a8fe-8c4983688bc2,dc3f2b18-ae07-4107-abe5-c873c437a8e0,4edfafe9-c78b-4c2a-87bb-8cc387cbe8d4,"{""Opening & Introduction"": 3.8, ""Script Compliance"": 1.8, ""Product Knowledge"": 2.6, ""Objection Handling"": 4.9, ""Compliance Adherence"": 4.9, ""Closing Technique"": 1.3, ""Professionalism"": 1.2}",2.93,Speech film film information school her charge book beautiful so item education scene green ground offer common wide process.,2026-06-03T05:20:33.520325
a6862fd4-a790-469d-8e3e-6aed6b038fb1,045047c3-bf44-403d-b6b4-c753cd052797,22b8d62c-0d8c-4b57-85c2-2e3ffa0d6f6c,69d96983-fd25-4e39-97be-f9537ae067ad,"{""Opening & Introduction"": 1.0, ""Script Compliance"": 1.9, ""Product Knowledge"": 3.0, ""Objection Handling"": 2.1, ""Compliance Adherence"": 1.7, ""Closing Technique"": 4.3, ""Professionalism"": 4.3}",2.61,Song poor because buy provide partner similar national bag chair eat tax investment fill front.,2026-04-08T06:16:20.520325
f7dc965a-58c7-4a18-b5f5-1b702aed15f6,ac73385b-0e23-40d6-abc4-7f6ecf46f398,def78ae6-f80a-4f35-bac2-c8276cf9101f,cbc3aa35-3f5d-4d90-8d15-c47be0118c05,"{""Opening & Introduction"": 3.2, ""Script Compliance"": 4.1, ""Product Knowledge"": 2.9, ""Objection Handling"": 3.5, ""Compliance Adherence"": 4.6, ""Closing Technique"": 4.4, ""Professionalism"": 2.1}",3.54,Smile matter tell south right month everyone soon Mr year if term adult suggest staff year consider claim there financial prevent everything soon cost tell budget husband financial season.,2026-05-21T05:20:33.520325
185cbc48-d8b6-494d-acd7-907371208fa0,16707eff-5e5b-4214-928e-084ab45e175b,7734ed34-1d73-4b59-8c9b-43ae35026f9d,0c81f18b-85e8-4549-b64e-0e76e832337f,"{""Opening & Introduction"": 4.5, ""Script Compliance"": 3.4, ""Product Knowledge"": 1.1, ""Objection Handling"": 2.9, ""Compliance Adherence"": 3.7, ""Closing Technique"": 2.6, ""Professionalism"": 4.3}",3.21,Interest statement dream central require politics measure apply around clear yourself cut organization nearly or page when bag space allow actually fear view spend drive.,2026-07-02T00:46:54.520325
65313cbc-10e2-4953-a1d8-025d1c4cb213,932a5c1a-8f4a-42cb-ba90-4509ed373db1,a466cfe7-9c5a-4806-b6db-b905292e96d7,6238acc2-b46c-41dc-acb0-51b850aaf1bc,"{""Opening & Introduction"": 3.5, ""Script Compliance"": 1.5, ""Product Knowledge"": 3.9, ""Objection Handling"": 3.4, ""Compliance Adherence"": 1.3, ""Closing Technique"": 4.5, ""Professionalism"": 4.4}",3.21,Section operation level present increase sit bit piece hold until set vote raise pattern seem anything medical better possible suddenly player start forget half act build deal join development morning relationship against two newspaper put student.,2026-05-16T12:58:48.520325
1ef3f520-db40-488c-81cc-3c5dac0b67db,332e53be-d345-4d6e-86e2-486fe14f7c62,e1d91940-b797-408a-9d2f-9f61f9da2a2a,539190da-0298-4314-ad69-2894660e1399,"{""Opening & Introduction"": 1.4, ""Script Compliance"": 1.7, ""Product Knowledge"": 1.6, ""Objection Handling"": 1.9, ""Compliance Adherence"": 4.4, ""Closing Technique"": 3.8, ""Professionalism"": 3.9}",2.67,Seat likely single out argue dinner born indeed interview need mention single like strong candidate dark other serve plant his loss simple movement magazine study American there nice.,2026-06-26T22:24:41.520325
e1bff814-7e13-479a-b5f9-53f7a36c4a09,98dc9bfb-ec33-4822-a975-ff89ebc9aec3,c9c289eb-0a9a-4468-99c2-6410842b3d71,29133348-585d-473a-91e7-157e28071835,"{""Opening & Introduction"": 4.8, ""Script Compliance"": 1.4, ""Product Knowledge"": 5.0, ""Objection Handling"": 1.4, ""Compliance Adherence"": 3.2, ""Closing Technique"": 1.8, ""Professionalism"": 4.9}",3.21,Tonight according sometimes natural purpose respond hand goal term matter address.,2026-02-09T15:36:31.520325
ec5af175-8963-461b-ab0b-30383cb9041b,b113974d-0371-4eea-8657-eff7d9c916e2,9b474cdd-8fec-45f8-a109-38e789aeb3c2,29133348-585d-473a-91e7-157e28071835,"{""Opening & Introduction"": 1.4, ""Script Compliance"": 3.0, ""Product Knowledge"": 1.4, ""Objection Handling"": 4.1, ""Compliance Adherence"": 1.6, ""Closing Technique"": 3.6, ""Professionalism"": 2.3}",2.49,Protect fall sometimes career then who class station hospital also year own shake necessary.,2026-03-12T02:14:22.520325
5ac0ade8-dafe-4289-9907-f20057fe6051,28f80de8-608b-4819-9ce4-1935c780551b,def78ae6-f80a-4f35-bac2-c8276cf9101f,539190da-0298-4314-ad69-2894660e1399,"{""Opening & Introduction"": 4.8, ""Script Compliance"": 3.1, ""Product Knowledge"": 2.5, ""Objection Handling"": 1.7, ""Compliance Adherence"": 4.0, ""Closing Technique"": 4.7, ""Professionalism"": 4.5}",3.61,Employee project after song radio ground join real early sure trial half security there center focus save stuff thus statement home above until design hair without western possible short throughout church summer reflect reason per.,2026-02-01T06:00:52.520325
65e91ff8-24a9-4313-b67f-0b2f375b146c,b4d45693-c63b-4658-bffa-51eb8656ed73,22b8d62c-0d8c-4b57-85c2-2e3ffa0d6f6c,539190da-0298-4314-ad69-2894660e1399,"{""Opening & Introduction"": 3.5, ""Script Compliance"": 2.6, ""Product Knowledge"": 2.2, ""Objection Handling"": 2.0, ""Compliance Adherence"": 1.1, ""Closing Technique"": 2.3, ""Professionalism"": 3.3}",2.43,Official eye talk me detail act tree school over special sport first director challenge happy author live half space nearly hold fact.,2026-06-01T05:47:57.520325
6149afa0-9b3f-4170-ba93-feedcc807b1b,b22cbf62-8a00-47e1-9ef2-898f8386528f,7b40e9e5-5980-4152-b08c-4117c8d014dc,69d96983-fd25-4e39-97be-f9537ae067ad,"{""Opening & Introduction"": 1.9, ""Script Compliance"": 4.5, ""Product Knowledge"": 1.7, ""Objection Handling"": 2.9, ""Compliance Adherence"": 4.8, ""Closing Technique"": 1.3, ""Professionalism"": 1.1}",2.6,Discuss test pass form finally before about admit budget set treatment inside shoulder choice measure space skin talk business line necessary.,2026-04-13T18:46:35.520325
1963e707-9591-4ad7-9131-dab6d07b3472,d4fa064c-ab4b-46f5-943b-70da302c5a9d,a466cfe7-9c5a-4806-b6db-b905292e96d7,f73a4bca-47e0-4bab-a858-731b6b99fb14,"{""Opening & Introduction"": 2.4, ""Script Compliance"": 4.7, ""Product Knowledge"": 2.6, ""Objection Handling"": 4.1, ""Compliance Adherence"": 1.9, ""Closing Technique"": 1.7, ""Professionalism"": 4.8}",3.17,Season trial book national baby last manage southern care or.,2026-05-17T20:05:45.520325
04a175f1-8209-4855-aef6-93b6ea84e7fa,c525749e-e0e2-4f2f-bb16-ae5a45e39eb3,a466cfe7-9c5a-4806-b6db-b905292e96d7,f73a4bca-47e0-4bab-a858-731b6b99fb14,"{""Opening & Introduction"": 3.1, ""Script Compliance"": 2.6, ""Product Knowledge"": 2.4, ""Objection Handling"": 1.7, ""Compliance Adherence"": 1.6, ""Closing Technique"": 2.2, ""Professionalism"": 4.3}",2.56,Marriage better gun choice take police several speech left dinner himself child skill itself scene yard sign institution leg center group kid agree data step less gun south senior lose yet sell loss reveal describe main fill direction administration.,2026-04-29T02:57:36.520325
3dd296a3-f99e-46d9-87fe-b0f831d4a39a,a539d3eb-bde4-4f36-bf19-51e09164e951,b6125648-6ed1-40d1-a876-fc1abe57dfae,eedfc114-2f19-4569-9426-84380f9eebc3,"{""Opening & Introduction"": 1.6, ""Script Compliance"": 2.1, ""Product Knowledge"": 4.6, ""Objection Handling"": 1.0, ""Compliance Adherence"": 1.6, ""Closing Technique"": 4.8, ""Professionalism"": 5.0}",2.96,Thousand fast authority feeling suggest relationship public himself class common employee seem rate idea challenge late never street young large investment.,2026-02-14T07:30:08.520325
75492d44-d831-4a34-b5a4-bd8621217aa2,8cc2f41d-16eb-4f45-9f55-49541ae3c204,03711bc5-9094-416e-83bd-82e76be4a5c5,eadcc01d-52c5-4c77-a2e5-54993ba4d396,"{""Opening & Introduction"": 5.0, ""Script Compliance"": 1.8, ""Product Knowledge"": 2.9, ""Objection Handling"": 2.2, ""Compliance Adherence"": 1.1, ""Closing Technique"": 3.5, ""Professionalism"": 1.6}",2.59,Act present help deal long attack strong deal.,2026-05-21T22:52:03.520325
00c1b9d0-6095-4dc8-94d9-20b1eb06f9b3,08a68edf-fc8c-4fb2-a796-904a3dc893ad,8a8d125c-a570-4d3e-8705-b1df5490a7e6,29133348-585d-473a-91e7-157e28071835,"{""Opening & Introduction"": 2.3, ""Script Compliance"": 4.0, ""Product Knowledge"": 3.2, ""Objection Handling"": 4.3, ""Compliance Adherence"": 2.8, ""Closing Technique"": 1.6, ""Professionalism"": 4.5}",3.24,Decade nature TV live reality group by throw issue mean little appear time really something military very.,2026-06-17T23:30:12.520325
895988aa-8089-45bc-b1dd-4beeaec2a4ef,dd0ee6bc-c316-4ff7-a227-f97e21755216,a90d71eb-7396-405c-a5f2-4ff61bed6ebd,f73a4bca-47e0-4bab-a858-731b6b99fb14,"{""Opening & Introduction"": 3.4, ""Script Compliance"": 2.1, ""Product Knowledge"": 2.5, ""Objection Handling"": 1.9, ""Compliance Adherence"": 1.1, ""Closing Technique"": 3.4, ""Professionalism"": 4.0}",2.63,Option do arm free have dog accept small reach want page certain customer individual base.,2026-05-04T11:46:20.520325
adb3a004-13c5-4fd8-b3e4-5b75b1044c9f,16642399-9dd5-4e6d-99e3-8cf8452de927,7dd479d0-e9e7-4c13-bd7a-996d9c940f82,3986e1c3-c1f8-44a8-bd91-62aca531c0b0,"{""Opening & Introduction"": 3.0, ""Script Compliance"": 3.6, ""Product Knowledge"": 4.7, ""Objection Handling"": 1.9, ""Compliance Adherence"": 2.4, ""Closing Technique"": 1.5, ""Professionalism"": 3.8}",2.99,Other last week simply fire radio scene in around list other leg represent general city sure only television drop sit employee suddenly local team see.,2026-03-04T00:11:53.520325
84294b70-ae65-487b-9044-4d828f8ec9ad,3812ece6-5c50-46fe-9515-40ae62197243,28b4a321-fe50-474f-939d-9dce8608da64,f73a4bca-47e0-4bab-a858-731b6b99fb14,"{""Opening & Introduction"": 1.5, ""Script Compliance"": 3.1, ""Product Knowledge"": 3.4, ""Objection Handling"": 2.8, ""Compliance Adherence"": 3.3, ""Closing Technique"": 3.5, ""Professionalism"": 2.0}",2.8,Lay deal arrive compare want chair billion seven structure store prepare majority.,2026-02-02T15:58:27.520325
c9a41aa5-5bbd-48c0-b62b-832a2dbcd15d,9574cf55-63c0-48d7-876d-d19c96cfb21b,e1d91940-b797-408a-9d2f-9f61f9da2a2a,3986e1c3-c1f8-44a8-bd91-62aca531c0b0,"{""Opening & Introduction"": 2.0, ""Script Compliance"": 1.1, ""Product Knowledge"": 2.1, ""Objection Handling"": 2.6, ""Compliance Adherence"": 3.5, ""Closing Technique"": 1.5, ""Professionalism"": 2.4}",2.17,Building man institution arm family pattern myself box environmental need officer discussion hear vote structure western account.,2026-02-19T00:55:43.520325
c7096e86-f08a-4946-ba6b-454a5a8d421f,a06cf111-671f-4d34-8c50-c35b652c05fd,27fcbf73-9b8a-49f1-86fb-741c612bee2f,539190da-0298-4314-ad69-2894660e1399,"{""Opening & Introduction"": 2.4, ""Script Compliance"": 2.8, ""Product Knowledge"": 2.4, ""Objection Handling"": 1.9, ""Compliance Adherence"": 1.3, ""Closing Technique"": 2.7, ""Professionalism"": 3.5}",2.43,Task condition ahead conference including which notice near believe without entire question environmental stock art national than late third service TV south ball under knowledge sing thousand rate walk fact cup continue strong contain.,2026-04-25T22:24:05.520325
8a47d61a-c667-42c4-a9c3-fbc1b1420130,026563a3-2510-48a5-ad7a-c4bd708c5fe2,6a770356-de05-4148-a176-a3550c938834,4edfafe9-c78b-4c2a-87bb-8cc387cbe8d4,"{""Opening & Introduction"": 2.8, ""Script Compliance"": 2.7, ""Product Knowledge"": 2.2, ""Objection Handling"": 1.1, ""Compliance Adherence"": 5.0, ""Closing Technique"": 4.0, ""Professionalism"": 3.2}",3.0,Heavy difference both space civil everything kitchen without trouble accept develop none.,2026-02-26T18:29:33.520325
8dcf6cc1-6560-42ee-9bb3-d244ffd9ca80,18339929-5000-4485-b807-35bbc854033f,def78ae6-f80a-4f35-bac2-c8276cf9101f,eadcc01d-52c5-4c77-a2e5-54993ba4d396,"{""Opening & Introduction"": 1.1, ""Script Compliance"": 3.3, ""Product Knowledge"": 4.8, ""Objection Handling"": 3.1, ""Compliance Adherence"": 4.8, ""Closing Technique"": 3.8, ""Professionalism"": 2.8}",3.39,Series foot article thing past partner would foot recognize despite painting camera.,2026-06-28T01:04:28.520325
aaf506d1-a73f-4418-bdf4-9ad116813346,97ae3373-9876-403f-b8ea-e891c6e78b8f,def78ae6-f80a-4f35-bac2-c8276cf9101f,539190da-0298-4314-ad69-2894660e1399,"{""Opening & Introduction"": 2.6, ""Script Compliance"": 4.8, ""Product Knowledge"": 2.3, ""Objection Handling"": 4.5, ""Compliance Adherence"": 2.2, ""Closing Technique"": 1.2, ""Professionalism"": 3.2}",2.97,Yard manage must beautiful thus brother hold girl answer window none investment by involve information house former commercial television need.,2026-04-02T10:41:49.520325
8d6183c6-4e92-45d8-b98d-142deea14289,bb903757-2588-4a24-8b08-fac4eea70111,ac412db4-3110-46a2-baee-639bc02e6acb,eadcc01d-52c5-4c77-a2e5-54993ba4d396,"{""Opening & Introduction"": 1.8, ""Script Compliance"": 3.0, ""Product Knowledge"": 1.3, ""Objection Handling"": 4.2, ""Compliance Adherence"": 1.8, ""Closing Technique"": 2.2, ""Professionalism"": 1.4}",2.24,Green day majority perhaps phone health laugh a teacher.,2026-04-26T11:09:35.520325
68f623c6-b386-4a84-a763-b6ba55812924,300007e1-6895-42ca-a7dd-0b87650e8e22,41b34a14-baeb-4d30-a615-65b794654f61,cbc3aa35-3f5d-4d90-8d15-c47be0118c05,"{""Opening & Introduction"": 2.2, ""Script Compliance"": 1.5, ""Product Knowledge"": 4.1, ""Objection Handling"": 1.1, ""Compliance Adherence"": 3.8, ""Closing Technique"": 2.7, ""Professionalism"": 1.2}",2.37,Feeling able security year send suffer against and act resource billion where such organization coach sign tough since war think draw allow else occur alone different together give court deal according.,2026-05-30T01:19:39.520325
7700254f-1766-421e-a735-9b9fdd0d00b8,6faa572f-65fb-41a6-9a56-c1ef9525b69d,b6125648-6ed1-40d1-a876-fc1abe57dfae,6238acc2-b46c-41dc-acb0-51b850aaf1bc,"{""Opening & Introduction"": 4.4, ""Script Compliance"": 2.2, ""Product Knowledge"": 1.6, ""Objection Handling"": 1.4, ""Compliance Adherence"": 4.1, ""Closing Technique"": 1.9, ""Professionalism"": 4.9}",2.93,Each attack child hear present former table arrive peace role writer exist.,2026-05-10T18:19:47.520325
ea62bb37-6de1-4624-b71d-c09d6328d3da,50c35868-5b1c-4510-a208-c2d59d37c656,ac412db4-3110-46a2-baee-639bc02e6acb,f73a4bca-47e0-4bab-a858-731b6b99fb14,"{""Opening & Introduction"": 4.4, ""Script Compliance"": 1.6, ""Product Knowledge"": 2.4, ""Objection Handling"": 4.3, ""Compliance Adherence"": 3.0, ""Closing Technique"": 2.4, ""Professionalism"": 2.1}",2.89,Difficult if mean never night reason decade create simply cover class sure.,2026-06-10T03:44:08.520325
