arrangement_id,call_id,lead_id,original_balance,settlement_amount,settlement_pct,payment_schedule,payment_method,verbal_confirmation,confirmation_email_sent,debt_type,original_creditor,sol_expired,created_at
1e7bea4b-4761-4d9c-a7fc-683285cf7405,74c99e63-cc1a-4c0f-9367-0098f3807ea2,a2b741cc-f74f-41a2-a4ba-c50fb555fc3b,21116.12,17409.39,0.8245,3 Payments,ACH,True,True,Student Loan,LVNV Funding,True,2026-05-09T09:51:40.520325
c5bd6462-17c9-4951-add5-a92abd48f1e4,680d427c-2357-4382-b3aa-a47809e3cf1a,e6b3d30d-1c95-44b8-a639-40e42b4f6aeb,8436.96,5954.29,0.7057,24 Payments,Credit Card,True,False,Medical Debt,Wells Fargo,False,2026-04-17T23:38:24.520325
55ee7972-7e91-4d96-a57d-6372964dcb10,757a63e1-2647-43f9-9585-d1d5024a9bc4,58055939-5609-4d43-95aa-9fefed82ce54,45964.07,19677.33,0.4281,2 Payments,Money Order,True,True,Medical Debt,Discover Financial,False,2026-02-28T07:00:29.520325
5d5ad126-4c69-4560-96d8-618e62f71bd6,2f229230-086e-4430-b86a-ad25e1f5cdcb,f6b6d1d5-c71d-4d7a-9398-dc3432f1ccbe,39580.41,19743.82,0.4988,12 Payments,Debit Card,True,True,Mortgage Deficiency,Midland Credit,False,2026-05-06T09:05:45.520325
adce1449-ac94-415f-a3f9-e30271023ee6,2bff9241-c667-403a-9839-a0db319a3b30,3fe92e09-044b-4907-acef-8f1319ebe4d4,11642.67,10244.11,0.8799,3 Payments,Money Order,True,True,Payday Loan,American Express,True,2026-07-16T12:41:23.520325
8c7cfbc7-5455-487e-82f1-b99eea6970d7,cabfe08e-f6b1-4327-95d3-3e9b141814a1,5be22bd8-9755-4323-a77a-06c2b97b6b63,9475.09,8876.96,0.9369,12 Payments,Check,True,True,Student Loan,Chase Bank,False,2026-03-28T23:13:24.520325
a207e713-59b5-4eb1-ac79-5065b2018808,2d6c1462-1678-468d-89f7-7b9eaae0567b,f019125f-6386-4121-84f1-f0fac9c39959,20236.33,8922.46,0.4409,6 Payments,Credit Card,True,True,Auto Loan,Midland Credit,False,2026-05-11T04:17:19.520325
6c292368-42e5-4808-8640-d85a4ade90aa,2a0d7262-1d6a-43a9-821b-b639955ecc0f,6cc5d7fd-3c21-405d-8df4-d570e99c44a7,33603.6,29226.08,0.8697,2 Payments,Credit Card,True,True,Mortgage Deficiency,Bank of America,False,2026-03-06T14:58:10.520325
76112ddf-8294-4425-b23a-f7d7b52931f7,46c26f6f-f012-4806-af34-4b2292aa1b16,e80ed94a-fa04-4af9-a9a7-cbdf8b77f733,8592.0,6617.77,0.7702,24 Payments,ACH,True,True,Student Loan,Synchrony Bank,False,2026-03-21T00:00:02.520325
9d2c44d9-8bbe-41b4-aeee-1f69173e3337,052f3375-6af0-4567-ba09-39977d3b9a3d,019bd115-919d-48a6-8d77-35d1665effaf,13478.82,11584.0,0.8594,12 Payments,Money Order,True,True,Medical Debt,Synchrony Bank,True,2026-01-19T19:12:01.520325
ed569a93-2a8c-45b0-906b-21a872d61cbf,44d77b5d-e491-4287-a655-4c3e966417b2,15b5da63-18fb-40e4-9ae3-a62daaf2e0e3,21715.15,9051.14,0.4168,2 Payments,ACH,True,True,Medical Debt,Chase Bank,True,2026-06-21T11:03:18.520325
03153be8-3bfb-4195-9b22-7d3178a5bd74,e657eb9c-c733-4cab-b416-5032e6ed63a3,6dc38116-33a7-4457-a729-ec4792325c66,33938.12,29214.94,0.8608,Lump Sum,Money Order,True,True,Auto Loan,American Express,False,2026-07-12T20:43:51.520325
a6ebf50f-0e5e-459a-bccb-d3501b40d43b,cd1419a9-814c-4f73-a119-4648e5f393b4,4b1f1b64-85bf-4711-8ce9-369d0a84b0d3,20939.13,9692.92,0.4629,Lump Sum,Debit Card,True,False,Auto Loan,Navient Student Loans,True,2026-04-06T15:31:21.520325
c6019e68-9fff-4a90-918a-7de3f2810af0,fc06e95b-eb21-49d8-9272-de734598ab76,063be240-45fe-4009-851b-9648ed595bd9,19518.23,16020.11,0.8208,3 Payments,Money Order,True,True,Payday Loan,Wells Fargo,False,2026-05-27T04:53:24.520325
7db09f99-67a1-4632-b862-360f5e94671b,a2da1bed-9546-4ac9-a494-96b032aad463,e615e00d-0e1a-482e-9939-b0748f423c9f,18045.23,14954.76,0.8287,6 Payments,ACH,True,True,Personal Loan,Bank of America,False,2026-06-29T15:35:56.520325
16642ca3-400b-4dd9-8f4b-6279e133928c,29863f42-7ff5-4c10-b12a-4a559cc3eded,8b66f8e6-d7c4-4ce0-939c-e9a60e1c6ee1,1773.93,1403.6,0.7912,2 Payments,Money Order,True,True,Personal Loan,Sallie Mae,False,2026-01-27T00:33:47.520325
92fd3cad-9ac9-4f28-a228-1a63f5846246,e3737740-dbe7-4769-a0ec-7bedcf9f7c53,3fe92e09-044b-4907-acef-8f1319ebe4d4,11642.67,7834.78,0.6729,3 Payments,Check,True,True,Payday Loan,American Express,True,2026-07-10T21:50:52.520325
c76f2205-01a7-42e1-b943-c4ff51a60673,e034e21a-4a7b-42ee-8cea-dded1010a88c,8260c760-3b34-49eb-b5cf-e72303c1a86b,12416.71,5967.48,0.4806,2 Payments,Debit Card,True,True,Personal Loan,Capital One,False,2026-05-10T14:01:56.520325
1789efc3-8850-418b-8e50-8456886a029e,14b589b5-f4a4-4b6d-9bef-2409bd87e066,c9cfa981-b32f-4cfa-b786-90c7991877e8,8833.27,6082.81,0.6886,Lump Sum,Check,True,True,Personal Loan,Citibank,True,2026-05-12T19:54:30.520325
45cb963c-b5c4-4048-acd9-1fcef845aa3b,c46ebcef-c1b2-4238-8df7-c8f9bc07bdbe,ecebffba-1695-4a79-ab5d-9506378ebb05,10059.96,9207.33,0.9152,24 Payments,Credit Card,True,True,Personal Loan,Sallie Mae,False,2026-05-27T17:56:41.520325
939a26ea-d968-4739-b9ce-9c6fe606007b,6b83762b-29db-4691-abd4-92518bdb44e5,dce83147-4326-410e-9c75-6ae44e03bb79,20624.34,9184.69,0.4453,24 Payments,ACH,True,True,Medical Debt,Synchrony Bank,True,2026-06-13T13:32:01.520325
6508020f-0f9d-495d-a873-d740b40cde1c,c4c9a1e4-91fc-470e-85da-0c287eee8583,28498fe9-3e02-4f60-a269-6f159c29474e,8901.13,5219.77,0.5864,Lump Sum,Credit Card,True,True,Credit Card,American Express,False,2026-02-15T02:59:51.520325
853970f2-bea4-48b9-bf99-affe3285f776,d267c472-c236-4d9a-9701-fb973badc437,dce83147-4326-410e-9c75-6ae44e03bb79,20624.34,16500.62,0.8001,3 Payments,Debit Card,True,True,Medical Debt,Synchrony Bank,True,2026-07-10T12:36:52.520325
989d7f61-ad43-410a-ae59-3ab755e2e4a3,7b67d5f2-0e51-4a47-91b7-5f993944da77,caeaf716-7ac8-41e0-919e-9560427a24b9,35633.09,33594.11,0.9428,12 Payments,Money Order,True,True,Personal Loan,Discover Financial,False,2026-07-11T23:15:23.520325
e62dde62-7a43-42f8-94dc-440228077c8c,7729cd30-307d-49fc-9b09-ab30c2cfb942,bb3d0881-3cc1-4823-8f7d-ff45ffc73225,30142.76,12912.45,0.4284,12 Payments,ACH,True,True,Payday Loan,Bank of America,False,2026-01-19T23:53:34.520325
07311d9f-170b-48b2-b21e-9290accabf91,7c68953e-b1d3-4339-a214-9d970bebd7b5,f9b24a39-9cde-4548-b9e8-37f4eba68e7a,41587.53,24639.26,0.5925,6 Payments,Credit Card,True,True,Student Loan,Portfolio Recovery Associates,False,2026-06-16T12:53:08.520325
6cc56374-ef57-48ca-b6f8-4a7d908eaefd,ec0eee68-10ca-4a56-994e-68547f4a4d43,8b66f8e6-d7c4-4ce0-939c-e9a60e1c6ee1,1773.93,1321.76,0.7451,12 Payments,Credit Card,True,False,Personal Loan,Sallie Mae,False,2026-04-26T13:24:29.520325
f6cda231-a24a-40b3-a907-113a16653264,2b11e870-7caf-4c2d-85fb-671862f1764e,4b82b25a-e2cc-45b6-838a-3935662a93f6,18615.75,8403.46,0.4514,6 Payments,Credit Card,True,True,Credit Card,Synchrony Bank,False,2026-05-28T17:58:23.520325
5f7d08de-734f-460f-aa6e-3ef9357d9e17,570d2d12-efbf-4f3d-b206-983c71af117d,5fde2da7-a403-4c57-88c0-96d3abb26bb4,1476.32,668.89,0.4531,6 Payments,ACH,True,True,Medical Debt,Bank of America,False,2026-06-19T03:06:42.520325
7c98a87c-5ebf-48b8-83af-4cf0e249d5d9,a6a3aeb0-f829-4545-82f6-63909c095b69,79d0f0a8-0118-45fd-a34b-6fb89f7ac7e9,11168.61,5146.73,0.4608,6 Payments,Check,True,True,Student Loan,Navient Student Loans,False,2026-07-11T11:40:21.520325
d70672e0-5c82-4804-8a22-9c67cf4ac6f6,f2d8d71f-77d4-4fd2-abe2-3c2c6aac2d5f,11c25063-dbbc-4bd2-9ddd-43e227c5e27f,20786.49,14585.98,0.7017,Lump Sum,ACH,True,True,Utility Bill,Ally Financial,False,2026-07-11T07:02:51.520325
e6a67378-0012-49bc-bb33-6c12049c1376,2cb762e0-bf25-4833-999a-207d011264cd,db4b5c62-3994-49a4-bb15-e9a954148010,2092.7,922.79,0.441,24 Payments,ACH,True,True,Student Loan,Wells Fargo,False,2026-07-08T22:59:49.520325
91d14f2b-4236-479e-8d16-89c317a4f4f0,479cec67-e196-4d30-80a6-6e733472b97e,8f33cc7a-7416-4ee0-a814-8a24ef94ef7c,23839.03,20982.24,0.8802,24 Payments,ACH,True,True,Medical Debt,Capital One,True,2026-06-27T13:29:47.520325
3db1ee79-68f7-4c89-b13c-206680486465,0ddaafa9-52ad-4b86-8dbd-026d71fc3e82,c0bedb28-aa6b-4017-930f-c367c253da6d,43365.08,18848.71,0.4347,2 Payments,ACH,True,True,Credit Card,Discover Financial,False,2026-01-27T02:43:41.520325
1ae41b95-3ea4-4a0a-af6f-37ac0c4e2d89,a3ea0cb9-d68c-4c83-a886-0719c5be5b3e,ecb96005-d21d-40a5-b3d5-46b176ea1ce1,6493.73,6106.83,0.9404,3 Payments,Money Order,True,True,Utility Bill,Wells Fargo,False,2026-07-08T22:49:22.520325
4428c59c-ca5a-4d5a-a7bc-4fc9fade9e51,53788177-f4c5-41ec-8908-b1f80e70a32c,0983c250-a38c-4009-9abc-a6c487375af8,2670.53,1745.11,0.6535,3 Payments,Check,True,True,Utility Bill,Navient Student Loans,True,2026-04-07T01:27:36.520325
b263276b-ebbf-4b67-b28d-08bcf7d6a4b3,60544e33-e79e-4315-86ef-867e02593fab,fff3e44f-197d-4d6c-81ee-b6f53012e6c4,16294.02,11634.17,0.714,24 Payments,Credit Card,True,True,Payday Loan,Sallie Mae,True,2026-03-14T08:35:15.520325
315b26e2-4712-450e-8e8e-f49ba3eaa3c7,b8fcb93b-e01a-45a8-8b25-d3f9393f73ab,3187e681-78af-40a7-bf01-5d559fa4718a,14099.27,12785.73,0.9068,Lump Sum,Credit Card,True,True,Auto Loan,Ally Financial,True,2026-04-20T11:25:47.520325
13f4ef21-feda-4371-a90a-d7d1cd5bfd53,f203554f-f4f1-4e0c-a499-29b7beba3fbc,db4b5c62-3994-49a4-bb15-e9a954148010,2092.7,1484.57,0.7094,2 Payments,Debit Card,True,True,Student Loan,Wells Fargo,False,2026-06-25T02:14:30.520325
2c37596d-36e7-486d-a73f-9a897bec7ddd,c8c50f02-223c-47e9-abb9-c061927fe889,05a76fca-155f-4381-9cb0-a89f94d5049c,5931.31,4676.59,0.7885,12 Payments,ACH,True,True,Personal Loan,American Express,False,2026-03-02T12:39:06.520325
5aaf7dfd-ee1f-475c-8697-1d23ab1de632,15c482f9-f16e-4e71-8de4-29c951bbd421,58055939-5609-4d43-95aa-9fefed82ce54,45964.07,22977.41,0.4999,Lump Sum,Debit Card,True,True,Medical Debt,Discover Financial,False,2026-06-25T10:35:06.520325
60402341-f528-4132-bdb1-ecc6f98a4719,78aa5daa-4cbd-47d7-afbd-fa7416c25c86,51deb2ac-07fb-4719-8463-df2948c4414a,39670.42,26130.28,0.6587,12 Payments,Check,True,True,Auto Loan,Bank of America,False,2026-07-11T06:35:10.520325
a0572dd1-bfe9-459c-bde4-a1c51070f442,33d3ca14-f227-401d-8bb5-8f845a5c828c,2ec0e9ae-95ee-463c-b90d-8dcf94497170,36381.1,15771.0,0.4335,3 Payments,Money Order,True,True,Student Loan,Wells Fargo,True,2026-06-08T20:05:46.520325
ef3245c6-3a5f-4afa-b5da-3a31fad1f775,e217f14a-3964-49ad-aa6a-a6818859a102,d4cb56e4-675f-4b02-ab1d-165937aad561,26610.57,18493.67,0.695,12 Payments,Credit Card,True,True,Utility Bill,Wells Fargo,False,2026-01-26T03:42:11.520325
04492f85-125b-4eeb-9bd9-1fb5dfcc7602,928e9304-60d6-4d36-9c5e-eed81f080058,2a52d4f3-333d-4e7f-9a2b-67425a15e57c,22639.15,17436.85,0.7702,3 Payments,Money Order,True,True,Utility Bill,Capital One,False,2026-05-26T08:10:32.520325
a00b33eb-7d37-4684-9330-32b7750e2e6b,2a8805cf-3bc2-49e3-8aa3-a6241f39d680,fe3527c5-cd58-4cec-8074-588d6a4098cc,21720.45,17056.96,0.7853,Lump Sum,Debit Card,True,True,Payday Loan,Citibank,False,2026-07-06T21:39:47.520325
e0e541d5-ce51-488e-bebe-fd9f302a0dc8,b456659f-7d9e-401e-b3da-61575f7cf61d,56ea3d4b-5c7d-40b2-8498-07f7a050af4a,27575.78,15505.28,0.5623,3 Payments,ACH,True,True,Utility Bill,Navient Student Loans,False,2026-06-20T15:38:38.520325
6adc1e11-aa5d-45f6-a1ee-207a64b2f90f,439bd83a-91d9-4c0c-8fa6-df184a421761,e6b3d30d-1c95-44b8-a639-40e42b4f6aeb,8436.96,6952.2,0.824,6 Payments,Check,True,True,Medical Debt,Wells Fargo,False,2026-02-27T17:08:22.520325
f571fc03-151b-4458-be2e-0b7ed23a23be,5bf8f7a4-4fec-4f0f-9951-540e571db4e2,08c6c33f-8e64-4483-8505-2b9a863c2615,13826.05,12040.54,0.8709,24 Payments,Debit Card,True,True,Personal Loan,Citibank,True,2026-07-09T22:10:05.520325
c499793f-24e0-4fc4-801b-16d11633448c,b54641dd-6912-4c0f-93cf-c2c54c2c8ec4,c6e6ef79-059e-41bf-b07d-d7d98463fcb4,20997.44,11370.96,0.5415,24 Payments,Debit Card,True,True,Student Loan,Chase Bank,True,2026-04-27T12:40:19.520325
b44eebaa-9892-4028-92a3-f121fb7ef028,7d75b9ab-29dc-4698-80df-7f89f98dceb6,8260c760-3b34-49eb-b5cf-e72303c1a86b,12416.71,10110.21,0.8142,12 Payments,Money Order,True,True,Personal Loan,Capital One,False,2026-03-24T06:08:05.520325
96f2a165-e394-47b4-a454-b23a37d0c51a,c1640b94-ba1f-4524-bada-33c2c61ed980,ecebffba-1695-4a79-ab5d-9506378ebb05,10059.96,6043.7,0.6008,3 Payments,Debit Card,True,True,Personal Loan,Sallie Mae,False,2026-06-24T11:52:46.520325
b2b7048f-9094-4cea-a7a0-6acc87142459,d489dd7a-da58-43dd-a212-94aa8bed3017,9bd24e70-80ed-4209-b5de-fa4a5c664fca,13949.66,6340.81,0.4545,12 Payments,Money Order,True,True,Mortgage Deficiency,Bank of America,True,2026-02-12T13:39:56.520325
93e330ec-f549-4bfc-bea1-70352dd7751d,d3c9b5e1-3e0d-458f-a3c2-fd55dac0bf65,600170fa-9b3e-4f9f-8cdf-fb7851465b7e,40035.43,22740.4,0.568,12 Payments,Check,True,True,Medical Debt,Discover Financial,True,2026-04-29T16:36:49.520325
70eebd3e-1b2b-44c6-bec4-82bb578783bd,87fd1226-0821-4589-bfc7-7c5bd61c4f1a,43b7f797-a31e-4127-8eec-c7a208d2be1b,32420.72,25183.7,0.7768,2 Payments,Debit Card,True,True,Personal Loan,Bank of America,False,2026-05-14T08:44:08.520325
9570a64c-3404-4fad-8f46-2479d5920e41,f467129e-0edb-4e84-9117-b2a3e7f10491,f6b6d1d5-c71d-4d7a-9398-dc3432f1ccbe,39580.41,25642.22,0.6479,3 Payments,Debit Card,True,True,Mortgage Deficiency,Midland Credit,False,2026-04-13T03:16:43.520325
50f96bf8-5616-475d-9345-67c319947601,a53a2aae-afb8-4a8f-b042-27a638c00c82,431f0831-57d1-4b86-968f-0e7025b06c6c,39140.84,32760.32,0.837,24 Payments,Check,True,True,Medical Debt,Portfolio Recovery Associates,True,2026-05-31T19:46:59.520325
96f7268a-9de3-48c5-8de0-b3ac4505a5a8,3136508f-f24d-4e2d-bacf-b96e3b7eefa4,3b8e4a25-6bc8-42e7-bf31-33cdb807db06,35888.25,22872.53,0.6373,3 Payments,Check,True,True,Student Loan,Ally Financial,True,2026-03-18T12:17:38.520325
2ae1e198-c01f-4571-9bde-b4fa09c81c63,74744c35-bfe1-4308-9ce9-8af5d73164f2,00cbf080-9d76-4d4c-9ac6-c618eb881b0e,40010.65,34214.88,0.8551,24 Payments,ACH,True,False,Credit Card,Ally Financial,False,2026-04-13T17:56:25.520325
e36b6f8d-369d-4c15-ab36-3772bc3e6bdb,15b9dcec-ed74-4ac7-9c6c-14aee52e0654,72b4b466-0dd0-4f83-ba2a-cea30c506f8f,31497.78,26207.37,0.832,12 Payments,Money Order,True,True,Auto Loan,Bank of America,True,2026-07-13T03:50:25.520325
9ffcfa39-5ac1-41d9-871c-62af83f0e711,2095cde5-00f4-4701-bc8e-6012634a14e8,58055939-5609-4d43-95aa-9fefed82ce54,45964.07,27955.8,0.6082,6 Payments,Check,True,True,Medical Debt,Discover Financial,False,2026-04-02T23:15:09.520325
029863d9-8a53-4e53-9170-49281f165118,8b369cb1-3bed-4e38-a125-e8489e1f35bb,0bc2546b-025e-4116-b8b3-b9d5e2c733d4,38415.5,23367.39,0.6083,12 Payments,Check,True,True,Auto Loan,Portfolio Recovery Associates,True,2026-03-22T18:32:02.520325
10880f64-36c8-4243-92cf-c0ccab6ade82,d80242dc-9235-4329-885f-06296c24a96d,75d23ab0-7c3d-47c0-8952-86b4d51a5e71,2495.97,1854.8,0.7431,3 Payments,ACH,True,True,Student Loan,Citibank,True,2026-02-02T20:30:07.520325
70913a7e-f493-488a-be96-eed4901d76b9,7e9383d2-9a10-4cc3-98d0-3e7210273dd1,5a066e61-1690-4d92-85a3-e91c7b296f35,8154.93,6127.09,0.7513,2 Payments,Debit Card,True,True,Student Loan,Synchrony Bank,True,2026-03-23T11:13:14.520325
a6c62221-844b-403a-b18a-fbf39b377c38,20698a7b-2a48-4e08-adf7-96c8fc3b34ca,17fd09b8-b57a-4f63-955a-80a4cdb760f9,12005.34,10261.83,0.8548,24 Payments,ACH,True,True,Utility Bill,Citibank,False,2026-05-04T18:57:55.520325
711219d8-d472-4955-bd52-fe0f0d7cb3f1,20e9fc2d-52fe-4414-ac69-7dc409f8e2c4,7870752e-570e-4985-9e19-bc9b9599ff52,4436.12,1898.86,0.428,Lump Sum,ACH,True,True,Medical Debt,Midland Credit,True,2026-03-10T09:34:38.520325
de4b5336-a601-43b7-a56e-64b336254122,3c879c88-c6f3-458b-a8cd-dbd31e98c31f,42805b97-c58f-44d1-93af-4c537b022b17,37694.91,20094.0,0.5331,12 Payments,Check,True,True,Student Loan,Ally Financial,False,2026-06-26T21:54:43.520325
aacc613f-672c-453b-80b1-1735835285c9,563616d2-52b0-4e06-abc3-f238ac08231f,0813c94d-e1c4-4025-9053-30d0c5a05191,11352.0,8237.02,0.7256,6 Payments,Money Order,True,True,Medical Debt,Synchrony Bank,True,2026-03-07T17:26:16.520325
91bcb939-b080-46c9-80ec-9ccf555e145c,80b83522-00ef-4eca-be82-bca26f7f0660,95570eee-353e-411a-aa8a-c03310b29995,34671.76,32297.98,0.9315,3 Payments,Check,True,True,Personal Loan,Wells Fargo,True,2026-03-03T19:16:17.520325
1e2af916-33ea-488a-9e38-89af8f4807c1,576ef737-986f-4cb3-8df0-480348bb593d,b1df8cc0-f651-47c3-bf46-a581fd51064a,11610.95,6175.24,0.5318,12 Payments,ACH,True,True,Mortgage Deficiency,Synchrony Bank,True,2026-02-26T18:06:10.520325
358bc586-9f4c-4176-aad0-6fd04fd4a7e3,c635ba78-dbd7-47eb-bc54-4e4f0c466fd3,56ea3d4b-5c7d-40b2-8498-07f7a050af4a,27575.78,12272.08,0.445,Lump Sum,Debit Card,True,True,Utility Bill,Navient Student Loans,False,2026-07-17T13:19:14.520325
2e093294-129c-4c5c-b336-40628d3eabaa,1b39942b-9fd8-4129-bba2-b762c0879fa8,72b4b466-0dd0-4f83-ba2a-cea30c506f8f,31497.78,23992.25,0.7617,6 Payments,ACH,True,True,Auto Loan,Bank of America,True,2026-02-22T17:38:45.520325
62b58d53-df89-4913-b620-b46c08f6b4f0,40e8bb76-2581-4600-9062-daf07fa2cdc5,db81d83b-eda4-4ca2-b454-0b5bad3f893a,42053.69,18099.28,0.4304,2 Payments,Money Order,True,True,Auto Loan,Discover Financial,False,2026-01-21T03:36:07.520325
6248c689-dba1-4426-a68e-3ab25383c222,3962df81-9c08-4056-9017-5bd113b9bb81,513d317a-95f8-4ab5-aafd-f6553ef681bd,33856.43,26556.29,0.7844,3 Payments,Debit Card,True,True,Mortgage Deficiency,Capital One,True,2026-01-22T13:03:48.520325
0c0e68f9-1788-44d5-a90f-76875552039d,ce71c91c-87c9-4152-9fa2-8ddff62a80e0,541eeee8-57b9-4133-96a8-323d5944229c,32785.94,27739.95,0.8461,12 Payments,Debit Card,True,True,Personal Loan,Navient Student Loans,False,2026-02-11T16:48:07.520325
d19ea406-f4c0-426c-b2c4-c0fe691b1608,fb993fba-0f42-4d0f-9f79-956b7b0b8c3e,cd4b1479-b49c-468b-9f6c-47e70d71dca6,39712.49,31515.1,0.7936,Lump Sum,Money Order,True,True,Student Loan,Portfolio Recovery Associates,False,2026-05-08T03:30:10.520325
92314b5b-fcc4-4559-9bac-6d3d2ce1d6ca,d4681c7f-6723-45de-8c31-1843504d4ca6,2ebc734b-f64f-4b9c-8f4c-faf9ec4ea255,7433.88,5578.18,0.7504,3 Payments,Credit Card,True,True,Medical Debt,LVNV Funding,False,2026-03-09T23:12:51.520325
4f767423-c331-441e-bffd-0a86ccdf4f00,ba399d5a-893d-4096-b5df-37af4d0fed0b,877620d0-6d7a-4210-9e52-1ee7a63d291f,4159.79,2055.33,0.4941,24 Payments,ACH,True,True,Medical Debt,Portfolio Recovery Associates,True,2026-03-16T06:47:36.520325
c6996db2-ef1a-4dac-bcd5-3d639dd925db,115fceeb-8679-4ff9-9dd4-0f9e34947445,95570eee-353e-411a-aa8a-c03310b29995,34671.76,32123.78,0.9265,6 Payments,ACH,True,False,Personal Loan,Wells Fargo,True,2026-04-20T05:11:57.520325
ce03c5dd-309b-49fe-8803-f9f29f0c4a11,c55c9658-a4ec-41ee-8e9a-aeb3ba0d3c4c,0bed43e9-4d19-49fb-a4de-dbb2e3ad7d86,49326.46,42267.74,0.8569,3 Payments,Money Order,True,True,Payday Loan,Discover Financial,False,2026-03-27T04:10:12.520325
ffdf2b87-a12b-4a11-abdc-564176d6bccb,130650a9-373b-4e05-8554-a6f2fca34848,0566dbef-ebe5-4f6d-9f95-deb7bbd056d6,4964.81,4447.15,0.8957,6 Payments,Credit Card,True,True,Credit Card,LVNV Funding,True,2026-03-01T10:47:22.520325
da4a3b6c-6ac4-4c67-b732-466d98165d48,97ddef2d-8e18-4e2d-8a0f-c33ebaff52b6,79d0f0a8-0118-45fd-a34b-6fb89f7ac7e9,11168.61,5398.26,0.4833,12 Payments,Debit Card,True,False,Student Loan,Navient Student Loans,False,2026-04-20T19:43:02.520325
fbe14be3-31f4-4f7f-89f2-5cd549e297b8,b96c8c61-4877-4ce3-9c13-09ff91a6ac93,cf5792f6-9b92-4501-8b79-9731c6ec5851,11850.72,6746.87,0.5693,3 Payments,Check,True,True,Personal Loan,Citibank,False,2026-07-01T05:06:58.520325
3ef0947a-9227-474c-be5a-1ea63cf0ddb7,fdc9cf65-f1a2-43df-a06f-e1defc8bec59,83a25985-b35f-4819-b664-ebd8c3d0f740,27163.64,11548.29,0.4251,24 Payments,Debit Card,True,True,Utility Bill,Wells Fargo,False,2026-05-31T01:05:04.520325
835d9a89-09f6-49af-b027-9be7ffc12658,c829c3e0-5107-4156-973c-c5678c010849,600170fa-9b3e-4f9f-8cdf-fb7851465b7e,40035.43,20843.72,0.5206,12 Payments,ACH,True,True,Medical Debt,Discover Financial,True,2026-04-11T06:53:13.520325
fb43d09c-cf7d-442c-a2fc-2a90e5d6e8bd,9c2f1ed3-008c-4eb9-ab49-cf3ba5828a8b,e6b3d30d-1c95-44b8-a639-40e42b4f6aeb,8436.96,4623.99,0.5481,6 Payments,Credit Card,True,True,Medical Debt,Wells Fargo,False,2026-04-27T23:07:23.520325
7838ac0e-14ea-4358-94a0-e5fc0d939a26,4097ec8d-9e9e-47d5-85f5-b14e3e781fe2,6884327e-793b-4a57-8e14-7f62f90ffd4e,21847.49,10661.37,0.488,6 Payments,Debit Card,True,False,Credit Card,Wells Fargo,True,2026-06-01T07:52:56.520325
d1f6767d-763f-46ee-857d-cc0ac4cf9ad0,ba6f6d17-78f2-40ee-9541-d6e46d793350,c18cbfd8-4a1e-42fd-adc3-c5c3231b08dc,19823.83,15109.18,0.7622,12 Payments,Credit Card,True,True,Payday Loan,Navient Student Loans,False,2026-04-02T15:50:05.520325
6faff99d-8ba9-4327-a29f-ddbfb75726f7,5ceb2cc1-92eb-49b6-8ef3-b8094724f9fe,83ee86f5-3cf2-44b6-8bf9-bd1b612bdb30,7749.69,5889.54,0.76,24 Payments,ACH,True,True,Student Loan,Citibank,True,2026-01-31T22:14:55.520325
510dbcd6-9eca-466d-abc0-d54353fbaaeb,5963a0f9-185a-47fe-b4b8-4a4f298d481b,6b29de04-868b-4029-82c1-5a82af33c9b0,31818.57,25105.37,0.789,24 Payments,Money Order,True,True,Credit Card,Chase Bank,True,2026-07-18T04:01:23.520325
7b618333-017d-4d77-a5ab-3ee64da1336a,16b4a1f4-0030-4382-a7e7-f01f9e86dba1,5ee8ad88-c30a-4b65-b201-b168cdcbd787,27372.82,22503.46,0.8221,24 Payments,ACH,True,True,Personal Loan,Bank of America,False,2026-03-26T16:08:02.520325
eb3f68be-d31d-4a0d-8fbf-d78480a5d881,c446e26c-dd8d-4a43-a888-fdcd9eb2b74f,fce6646d-7c96-414a-8c3f-d21a0b971a3c,46254.35,34122.64,0.7377,12 Payments,Check,True,False,Credit Card,Wells Fargo,True,2026-03-24T17:18:52.520325
5e53e80d-fa09-4bcc-a634-e4ff55d6b9f5,1e8dad8d-4168-483a-a4da-c60a12e9eede,7d9f15dc-36cd-45e2-acd3-25011abd3ae0,30845.62,16313.33,0.5289,Lump Sum,Credit Card,True,True,Student Loan,Navient Student Loans,True,2026-07-10T04:06:03.520325
e6a83023-9811-4ab8-ac3f-edb0852fef6d,5ef7b4d2-79f8-4e0e-8a70-73b4423573a0,ebf4127a-467e-4433-affb-5053a249c837,43256.69,25811.39,0.5967,24 Payments,Check,True,True,Utility Bill,Ally Financial,False,2026-03-12T20:27:55.520325
ee326acc-5eff-42f5-9db0-438bb74d7b56,884e2961-fd5b-4de8-a5b6-c14d5021a268,95570eee-353e-411a-aa8a-c03310b29995,34671.76,13891.7,0.4007,Lump Sum,Credit Card,True,True,Personal Loan,Wells Fargo,True,2026-02-04T06:51:27.520325
bb83153c-fc40-4b4a-ba9c-38ce201d5db1,d99b9f37-c539-49af-a85e-40143be4b9b0,68971e97-3cb7-4bbd-9ef2-db0a3b773bd3,13003.46,9389.77,0.7221,3 Payments,Debit Card,True,True,Utility Bill,Discover Financial,True,2026-03-04T19:56:12.520325
