call_id,lead_id,agent_id,campaign_id,vertical,started_at,ended_at,duration_seconds,disposition,recording_blob_key,transcript,sentiment_score,compliance_flagged,compliance_phrase,compliance_phrase_position,transfer_agent_id,created_at
d5df162b-d8cb-4ca0-b6ea-46089520ed73,3d4a87aa-581c-4a25-b16b-f21510853590,9ffa4d6b-21f1-42d5-ba80-c37afcf36808,afe63de6-8441-47a8-bae4-b314f5fcd99b,RealEstate,2026-07-06T19:02:39.520325,2026-07-06T19:05:22.520325,163,NotInterested,recordings/afe63de6-8441-47a8-bae4-b314f5fcd99b/269901e0-9359-4b75-8aa7-3bc4c56c431d.wav,"Hello, this is Laura Moyer calling from RealEstate Solutions. Am I speaking with Victoria Jenkins? I'm calling about RealEstate options available in your area. I'm not interested, thank you. I understand completely. If you change your mind, please don't hesitate to reach out. Thank you for your time, Victoria Jenkins. Have a great day.",-0.3958,False,,,,2026-07-06T19:02:39.520325
990c2bdb-3c49-415f-a6fa-1b4fbbb7b741,caeaf716-7ac8-41e0-919e-9560427a24b9,c9c289eb-0a9a-4468-99c2-6410842b3d71,d4315796-a40a-4c43-b7f4-7e5ece684a15,AR,2026-04-07T14:23:54.520325,2026-04-07T14:24:56.520325,62,NotInterested,recordings/d4315796-a40a-4c43-b7f4-7e5ece684a15/85822f45-ffcf-45de-b199-e88672fc9a93.wav,"Hello, this is Richard Morgan calling from AR Solutions. Am I speaking with Michael Peterson? I'm calling about AR options available in your area. I'm not interested, thank you. I understand completely. If you change your mind, please don't hesitate to reach out. Thank you for your time, Michael Peterson. Have a great day.",-0.317,False,,,,2026-04-07T14:23:54.520325
74b6fd34-7613-454f-859e-3e4872f25d36,022dc583-e400-4da4-b6c7-ca6c87cde3bf,533a1b8c-2242-4162-8b4d-ebdce39f7a0a,cede568f-19d7-4975-b419-66b51f34ad3c,RealEstate,2026-02-16T22:57:04.520325,2026-02-16T22:57:39.520325,35,DNC,recordings/cede568f-19d7-4975-b419-66b51f34ad3c/f32bb6a4-e567-4c88-acf5-cfc95c4ca77f.wav,"Hello, is this Tracy Coleman? Please remove me from your list. Do not call me again. I apologize for the interruption. I'll remove your number right away. You're now removed. Have a good day.",-0.5172,True,do not call,63.0,,2026-02-16T22:57:04.520325
fe8f39f7-5ece-46be-9eb1-9873745dc42e,b4cb22f1-c4b8-4ad4-852c-97593ac15a4c,c9c289eb-0a9a-4468-99c2-6410842b3d71,935d3dc4-1cf0-4b02-9d62-f6855bb0ad1e,Insurance,2026-01-22T16:35:16.520325,2026-01-22T16:36:16.520325,60,NotInterested,recordings/935d3dc4-1cf0-4b02-9d62-f6855bb0ad1e/7c8d3a9d-8ece-4d0d-838c-dea9e82da892.wav,"Hello, this is Richard Morgan calling from Insurance Solutions. Am I speaking with Dylan Grimes? I'm calling about health options available in your area. I'm not interested, thank you. I understand completely. If you change your mind, please don't hesitate to reach out. Thank you for your time, Dylan Grimes. Have a great day.",-0.5422,False,,,,2026-01-22T16:35:16.520325
ca9c1aab-cfff-4eb0-8136-ffd2b411bc3f,9be4de83-ac8d-4ca4-8824-5bcc1d7439be,a90d71eb-7396-405c-a5f2-4ff61bed6ebd,3ae2c7b4-47db-4e8e-9e0f-2e2a5112e364,Insurance,2026-01-25T21:26:02.520325,2026-01-25T21:27:35.520325,93,Callback,recordings/3ae2c7b4-47db-4e8e-9e0f-2e2a5112e364/f4f8bc17-d445-426b-93a7-5f6c6e9febde.wav,"Hello, this is Erin Powell calling from Insurance Solutions. Am I speaking with Kevin Davis? I'm calling about auto options available in your area. I'm not interested, thank you. I understand completely. If you change your mind, please don't hesitate to reach out. Thank you for your time, Kevin Davis. Have a great day.",0.1403,False,,,,2026-01-25T21:26:02.520325
89135a9e-5ecd-4a44-aff6-2369df4e389e,52cfe5ad-3b23-4cdb-821c-5f64e4a9c744,b6125648-6ed1-40d1-a876-fc1abe57dfae,c5dcf8d3-3173-44a5-b8ea-89eb9d99134d,Insurance,2026-03-24T10:27:10.520325,2026-03-24T10:27:42.520325,32,NotInterested,recordings/c5dcf8d3-3173-44a5-b8ea-89eb9d99134d/b19f8d74-7298-4b1d-bd19-6655b954a9fb.wav,"Hello, this is Jesse Benson calling from Insurance Solutions. Am I speaking with Ashley Payne? I'm calling about health options available in your area. I'm not interested, thank you. I understand completely. If you change your mind, please don't hesitate to reach out. Thank you for your time, Ashley Payne. Have a great day.",-0.4109,False,,,,2026-03-24T10:27:10.520325
a86923e0-bd5a-4f33-8419-f5b877eaef59,e7bc2fc4-060c-46bb-a766-347c8a74b795,a90d71eb-7396-405c-a5f2-4ff61bed6ebd,afe63de6-8441-47a8-bae4-b314f5fcd99b,RealEstate,2026-04-23T12:40:41.520325,2026-04-23T12:43:36.520325,175,NotInterested,recordings/afe63de6-8441-47a8-bae4-b314f5fcd99b/9cd5221a-ee9a-43fd-962c-2174ed9fcc87.wav,"Hello, this is Erin Powell calling from RealEstate Solutions. Am I speaking with Henry George? I'm calling about RealEstate options available in your area. I'm not interested, thank you. I understand completely. If you change your mind, please don't hesitate to reach out. Thank you for your time, Henry George. Have a great day.",-0.4948,False,,,,2026-04-23T12:40:41.520325
17c7cf6f-c5ab-42d0-99cb-d08f356eb635,a4ac2229-f14c-4165-b984-47dbf3ec6682,4e194719-3bb8-4772-8379-848532265f67,c5dcf8d3-3173-44a5-b8ea-89eb9d99134d,Insurance,2026-07-17T08:01:24.520325,2026-07-17T08:02:53.520325,89,Voicemail,recordings/c5dcf8d3-3173-44a5-b8ea-89eb9d99134d/b62ce91b-d3d2-4d34-a8c7-e7a95e46172e.wav,"Hi, this message is for Mary Grant. My name is Thomas Wilson calling from Insurance Solutions. I'm reaching out regarding auto options that may be available to you. Please call us back at your earliest convenience. Thank you.",-0.0753,False,,,,2026-07-17T08:01:24.520325
51a5148e-85da-44f8-b2f8-b786667b719e,1b054a2b-ea97-4cf5-847e-8de956e04693,6a770356-de05-4148-a176-a3550c938834,caf876ab-d2bd-40a2-b3b4-e5f0efa3ec40,Healthcare,2026-05-27T09:27:09.520325,2026-05-27T09:38:14.520325,665,Interested,recordings/caf876ab-d2bd-40a2-b3b4-e5f0efa3ec40/547d923e-f10f-404b-a496-0d79dde2cbdb.wav,"Hello, this is Brett Crane calling from Healthcare Solutions. Am I speaking with Anthony Thomas? Great, Anthony Thomas. I'm reaching out today regarding your Pulmonology inquiry. Based on what you've shared, you'd qualify for coverage starting as low as $410 per month. That sounds great. Let me go ahead and get that set up for you. Perfect. Can you confirm your date of birth and zip code for verification?",0.3038,False,,,,2026-05-27T09:27:09.520325
4c7e6549-ec5c-4b91-9a64-948a9714367c,8182dbd2-de12-4913-bb09-a5c378311034,def78ae6-f80a-4f35-bac2-c8276cf9101f,178f526c-a640-4984-bbce-133355f53c67,AR,2026-02-18T03:34:14.520325,2026-02-18T03:36:46.520325,152,NotInterested,recordings/178f526c-a640-4984-bbce-133355f53c67/ee33508d-bb8e-409f-8365-d3a03b0b49b3.wav,"Hello, this is Andrew Sanchez calling from AR Solutions. Am I speaking with James Grant? I'm calling about AR options available in your area. I'm not interested, thank you. I understand completely. If you change your mind, please don't hesitate to reach out. Thank you for your time, James Grant. Have a great day.",-0.1095,False,,,,2026-02-18T03:34:14.520325
9eb73f86-5abf-461f-b30b-f90f35167a0a,21e5299b-e40b-4344-8d69-9aae36e46200,9b474cdd-8fec-45f8-a109-38e789aeb3c2,afe63de6-8441-47a8-bae4-b314f5fcd99b,RealEstate,2026-03-22T04:46:15.520325,2026-03-22T04:47:26.520325,71,NotInterested,recordings/afe63de6-8441-47a8-bae4-b314f5fcd99b/52fcec01-e6fb-4ba7-966a-23cab477d726.wav,"Hello, this is Russell Carpenter calling from RealEstate Solutions. Am I speaking with Amanda Lopez? I'm calling about RealEstate options available in your area. I'm not interested, thank you. I understand completely. If you change your mind, please don't hesitate to reach out. Thank you for your time, Amanda Lopez. Have a great day.",-0.3613,False,,,,2026-03-22T04:46:15.520325
5372fab7-c133-41a1-aba0-d216bac638a4,b7ccef00-d547-468e-b7f6-d87f16df6ec6,283e7eb4-1af3-4954-98a5-25201c2aeadd,ec2c0889-887a-449e-9f72-4ea1064ea1cb,AR,2026-02-26T14:21:40.520325,2026-02-26T14:24:46.520325,186,Callback,recordings/ec2c0889-887a-449e-9f72-4ea1064ea1cb/8dde9012-0d3c-4183-a674-4dd1dc241297.wav,"Hello, this is Michael Jenkins calling from AR Solutions. Am I speaking with John Martinez? I'm calling about AR options available in your area. I'm not interested, thank you. I understand completely. If you change your mind, please don't hesitate to reach out. Thank you for your time, John Martinez. Have a great day.",0.3399,False,,,,2026-02-26T14:21:40.520325
25835661-dc58-4220-9886-5a9735fadb57,28498fe9-3e02-4f60-a269-6f159c29474e,c9c289eb-0a9a-4468-99c2-6410842b3d71,d4315796-a40a-4c43-b7f4-7e5ece684a15,AR,2026-05-28T05:46:03.520325,2026-05-28T05:54:33.520325,510,Transfer,recordings/d4315796-a40a-4c43-b7f4-7e5ece684a15/fc8370db-e0a6-4d0b-8a19-2c27a8a20da6.wav,"Hello, this is Richard Morgan calling from AR Solutions. Am I speaking with Thomas Beltran? I'm calling about AR options available in your area. I'm not interested, thank you. I understand completely. If you change your mind, please don't hesitate to reach out. Thank you for your time, Thomas Beltran. Have a great day.",0.4928,False,,,dc3f2b18-ae07-4107-abe5-c873c437a8e0,2026-05-28T05:46:03.520325
ebbe6c14-1123-4e21-a583-e8eaa4f2cc40,6ba81feb-acbc-4716-b57d-dbb4c4a22a04,def78ae6-f80a-4f35-bac2-c8276cf9101f,5035edcc-74bd-4b5a-84e3-ddb3f76dd792,Healthcare,2026-02-26T00:02:22.520325,2026-02-26T00:04:55.520325,153,NotInterested,recordings/5035edcc-74bd-4b5a-84e3-ddb3f76dd792/5098d3ca-077c-47e4-83b3-9c80dc3707af.wav,"Hello, this is Andrew Sanchez calling from Healthcare Solutions. Am I speaking with Tanya Miles? I'm calling about Mental Health options available in your area. I'm not interested, thank you. I understand completely. If you change your mind, please don't hesitate to reach out. Thank you for your time, Tanya Miles. Have a great day.",-0.4985,False,,,,2026-02-26T00:02:22.520325
a02803fc-94fd-44c0-8714-bf94062438bb,25aba78e-0e1a-42db-9240-7f933fda7fbc,ac412db4-3110-46a2-baee-639bc02e6acb,caf876ab-d2bd-40a2-b3b4-e5f0efa3ec40,Healthcare,2026-07-02T20:24:59.520325,2026-07-02T20:25:54.520325,55,Voicemail,recordings/caf876ab-d2bd-40a2-b3b4-e5f0efa3ec40/fb399db5-d030-4400-b0c3-b1257539afce.wav,"Hi, this message is for Lawrence Abbott. My name is Karen Decker calling from Healthcare Solutions. I'm reaching out regarding Orthopedics options that may be available to you. Please call us back at your earliest convenience. Thank you.",0.0325,False,,,,2026-07-02T20:24:59.520325
8a17e3cb-92f2-428d-a1cc-86fdcca66a34,6e7bb319-ba41-4ce5-9200-6f4e4aca1ac8,28b4a321-fe50-474f-939d-9dce8608da64,c5dcf8d3-3173-44a5-b8ea-89eb9d99134d,Insurance,2026-04-10T05:27:41.520325,2026-04-10T05:34:14.520325,393,Transfer,recordings/c5dcf8d3-3173-44a5-b8ea-89eb9d99134d/b6403eca-067c-4ca8-a0e0-700e7c7918df.wav,"Hello, this is Erica Orr calling from Insurance Solutions. Am I speaking with Kelli Conley? I'm calling about auto options available in your area. I'm not interested, thank you. I understand completely. If you change your mind, please don't hesitate to reach out. Thank you for your time, Kelli Conley. Have a great day.",0.3281,False,,,9ffa4d6b-21f1-42d5-ba80-c37afcf36808,2026-04-10T05:27:41.520325
886a004f-89bb-4098-bcd7-a0ca919ea5a8,1c97c979-cd63-4ea1-82ff-b1daa93afd2a,41b34a14-baeb-4d30-a615-65b794654f61,cfb3a913-771b-4ce5-ab0e-c0ae781025d0,RealEstate,2026-02-02T07:05:16.520325,2026-02-02T07:18:38.520325,802,Interested,recordings/cfb3a913-771b-4ce5-ab0e-c0ae781025d0/d870646e-9f61-44e1-8579-ae6e6632b9fb.wav,"Hello, this is Ann Rodriguez calling from RealEstate Solutions. Am I speaking with Maureen Meyer? Great, Maureen Meyer. I'm reaching out today regarding your RealEstate inquiry. Based on what you've shared, you'd qualify for coverage starting as low as $106 per month. That sounds great. Let me go ahead and get that set up for you. Perfect. Can you confirm your date of birth and zip code for verification?",0.6643,False,,,,2026-02-02T07:05:16.520325
d08046bd-7dfe-44d9-8263-a4928f9fe412,ed77b216-7b30-422f-828c-d400ff0d829a,925e9d81-7f51-43bb-bba9-a9658770181f,ec2c0889-887a-449e-9f72-4ea1064ea1cb,AR,2026-07-06T04:48:15.520325,2026-07-06T04:48:56.520325,41,Voicemail,recordings/ec2c0889-887a-449e-9f72-4ea1064ea1cb/2a8742cf-ef4f-4bc7-b066-e4589729b1cd.wav,"Hi, this message is for Elizabeth White. My name is Diane Cunningham calling from AR Solutions. I'm reaching out regarding AR options that may be available to you. Please call us back at your earliest convenience. Thank you.",-0.0102,False,,,,2026-07-06T04:48:15.520325
72f05686-9179-4bc1-b763-1097665a81b4,38ac1a65-5d14-41f0-bcdc-2e1f8e2d7116,504540af-1b71-46ce-9177-acb43476987a,afe63de6-8441-47a8-bae4-b314f5fcd99b,RealEstate,2026-01-26T15:27:26.520325,2026-01-26T15:29:01.520325,95,NotInterested,recordings/afe63de6-8441-47a8-bae4-b314f5fcd99b/e56f1da0-0f8c-443a-9083-0996a12b44a9.wav,"Hello, this is Michelle Cherry calling from RealEstate Solutions. Am I speaking with Cristina Hernandez? I'm calling about RealEstate options available in your area. I'm not interested, thank you. I understand completely. If you change your mind, please don't hesitate to reach out. Thank you for your time, Cristina Hernandez. Have a great day. Customer said: 'threaten'.",-0.3122,True,threaten,362.0,,2026-01-26T15:27:26.520325
416d75a5-6ac4-411a-88c2-f7e4bc77b8e4,b379e71c-283b-4487-a84a-f3c77fd29142,41b34a14-baeb-4d30-a615-65b794654f61,cfb3a913-771b-4ce5-ab0e-c0ae781025d0,RealEstate,2026-03-11T01:11:41.520325,2026-03-11T01:12:00.520325,19,NoAnswer,,"Hello, this is Ann Rodriguez calling from RealEstate Solutions. Am I speaking with Alyssa Wang? I'm calling about RealEstate options available in your area. I'm not interested, thank you. I understand completely. If you change your mind, please don't hesitate to reach out. Thank you for your time, Alyssa Wang. Have a great day.",-0.2421,False,,,,2026-03-11T01:11:41.520325
520ce0e2-4406-4ccc-910e-74976732ac11,64156ebd-274c-4685-9594-6e219c6f55e7,a466cfe7-9c5a-4806-b6db-b905292e96d7,935d3dc4-1cf0-4b02-9d62-f6855bb0ad1e,Insurance,2026-05-25T00:16:24.520325,2026-05-25T00:16:30.520325,6,NoAnswer,,"Hello, this is Robert Ramirez calling from Insurance Solutions. Am I speaking with Jacob Wright? Customer said: 'arrest'. I'm calling about home options available in your area. I'm not interested, thank you. I understand completely. If you change your mind, please don't hesitate to reach out. Thank you for your time, Jacob Wright. Have a great day.",-0.0272,True,arrest,113.0,,2026-05-25T00:16:24.520325
4c0f501c-b975-45a1-8037-9f7aa070878a,37ab0444-3f82-4d47-b4f4-b54e1e740754,a466cfe7-9c5a-4806-b6db-b905292e96d7,caf876ab-d2bd-40a2-b3b4-e5f0efa3ec40,Healthcare,2026-06-16T06:00:29.520325,2026-06-16T06:01:33.520325,64,Callback,recordings/caf876ab-d2bd-40a2-b3b4-e5f0efa3ec40/0b5a9fd2-84fb-4e1b-968c-929d7c7af602.wav,"Hello, this is Robert Ramirez calling from Healthcare Solutions. Am I speaking with Angela Carney? I'm calling about Orthopedics options available in your area. I'm not interested, thank you. I understand completely. If you change your mind, please don't hesitate to reach out. Thank you for your time, Angela Carney. Have a great day.",0.0714,False,,,,2026-06-16T06:00:29.520325
71df9827-1db9-4d45-9ad4-1ee080df7e46,47f50b5e-a5c8-47be-98c9-52002355834f,7b40e9e5-5980-4152-b08c-4117c8d014dc,3ae2c7b4-47db-4e8e-9e0f-2e2a5112e364,Insurance,2026-04-03T17:58:28.520325,2026-04-03T18:05:29.520325,421,Transfer,recordings/3ae2c7b4-47db-4e8e-9e0f-2e2a5112e364/aba5a047-8042-4f94-9536-898e00d3e4eb.wav,"Hello, this is John Kennedy calling from Insurance Solutions. Am I speaking with Gregory Smith? I'm calling about life options available in your area. I'm not interested, thank you. I understand completely. If you change your mind, please don't hesitate to reach out. Thank you for your time, Gregory Smith. Have a great day.",0.5821,False,,,b6125648-6ed1-40d1-a876-fc1abe57dfae,2026-04-03T17:58:28.520325
7052dade-4834-4523-a4d7-d1b983d93d4a,0cfb26f6-5fbc-4576-b499-ef9a67672458,8a8d125c-a570-4d3e-8705-b1df5490a7e6,cfb3a913-771b-4ce5-ab0e-c0ae781025d0,RealEstate,2026-05-27T14:59:49.520325,2026-05-27T15:00:11.520325,22,Voicemail,recordings/cfb3a913-771b-4ce5-ab0e-c0ae781025d0/83ac1280-0ea6-4221-be17-6a6de30f25b2.wav,"Hi, this message is for April Foster. My name is Maria Kelley calling from RealEstate Solutions. I'm reaching out regarding RealEstate options that may be available to you. Customer said: 'cease and desist'. Please call us back at your earliest convenience. Thank you.",-0.1722,True,cease and desist,189.0,,2026-05-27T14:59:49.520325
8180c9e9-f621-4eb6-9fa3-ea947c552c58,327006a1-7a36-4aa2-a14b-51b93c9c1e28,0d79d4c8-e847-4662-912e-9e777b93965f,5035edcc-74bd-4b5a-84e3-ddb3f76dd792,Healthcare,2026-07-13T11:10:57.520325,2026-07-13T11:13:43.520325,166,Transfer,recordings/5035edcc-74bd-4b5a-84e3-ddb3f76dd792/91815351-7612-4101-808d-e6fbfd2b3a69.wav,"Hello, this is Steven Grant calling from Healthcare Solutions. Am I speaking with Barbara Banks? I'm calling about Mental Health options available in your area. I'm not interested, thank you. I understand completely. If you change your mind, please don't hesitate to reach out. Thank you for your time, Barbara Banks. Have a great day.",0.5316,False,,,dc3f2b18-ae07-4107-abe5-c873c437a8e0,2026-07-13T11:10:57.520325
fe784651-6096-4f57-beb9-333d364f61a5,22bfbba3-bcca-418c-b5bc-3d5751d79b70,e1d91940-b797-408a-9d2f-9f61f9da2a2a,d4315796-a40a-4c43-b7f4-7e5ece684a15,AR,2026-05-16T21:53:09.520325,2026-05-16T21:54:27.520325,78,NotInterested,recordings/d4315796-a40a-4c43-b7f4-7e5ece684a15/ce015de3-e09f-4c47-a645-3b3eb58ed086.wav,"Hello, this is Bruce Edwards calling from AR Solutions. Am I speaking with Crystal Thomas? I'm calling about AR options available in your area. I'm not interested, thank you. I understand completely. If you change your mind, please don't hesitate to reach out. Thank you for your time, Crystal Thomas. Have a great day.",-0.1944,False,,,,2026-05-16T21:53:09.520325
ead68974-6cc3-4715-ae8f-a9efc96c5c2c,72b4b466-0dd0-4f83-ba2a-cea30c506f8f,dc3f2b18-ae07-4107-abe5-c873c437a8e0,178f526c-a640-4984-bbce-133355f53c67,AR,2026-04-24T02:12:21.520325,2026-04-24T02:18:02.520325,341,Transfer,recordings/178f526c-a640-4984-bbce-133355f53c67/5182bc2c-7408-4a92-bc39-f3ac7beedef5.wav,"Hello, this is Melissa Cannon calling from AR Solutions. Am I speaking with Allison Cox? I'm calling about AR options available in your area. I'm not interested, thank you. I understand completely. If you change your mind, please don't hesitate to reach out. Thank you for your time, Allison Cox. Have a great day.",0.5878,False,,,533a1b8c-2242-4162-8b4d-ebdce39f7a0a,2026-04-24T02:12:21.520325
e5804dd6-025c-4f18-acc6-5bf221c51195,a0ae56fe-0999-4af2-9b36-fdd53021a064,0d79d4c8-e847-4662-912e-9e777b93965f,5035edcc-74bd-4b5a-84e3-ddb3f76dd792,Healthcare,2026-05-04T11:23:28.520325,2026-05-04T11:26:15.520325,167,Transfer,recordings/5035edcc-74bd-4b5a-84e3-ddb3f76dd792/d9940359-6bba-4a68-9a75-32321bebb726.wav,"Hello, this is Steven Grant calling from Healthcare Solutions. Am I speaking with Gloria Anderson? I'm calling about Endocrinology options available in your area. I'm not interested, thank you. I understand completely. If you change your mind, please don't hesitate to reach out. Thank you for your time, Gloria Anderson. Have a great day.",0.5241,False,,,b6125648-6ed1-40d1-a876-fc1abe57dfae,2026-05-04T11:23:28.520325
ec480a41-b026-467f-bf0c-f8e82e362881,8c12950d-0593-407d-bd4d-8686ce111f26,2e099964-b945-4362-a1ec-6ff09ced9327,935d3dc4-1cf0-4b02-9d62-f6855bb0ad1e,Insurance,2026-02-07T03:23:30.520325,2026-02-07T03:24:25.520325,55,NotInterested,recordings/935d3dc4-1cf0-4b02-9d62-f6855bb0ad1e/950709dc-b83d-4928-8a81-4f8d6f52a2e7.wav,"Hello, this is Rachael Freeman calling from Insurance Solutions. Am I speaking with Robert Golden? I'm calling about auto options available in your area. I'm not interested, thank you. I understand completely. If you change your mind, please don't hesitate to reach out. Thank you for your time, Robert Golden. Have a great day.",-0.4484,False,,,,2026-02-07T03:23:30.520325
0f11f780-250d-4e30-8f49-d58bac548bfa,6a78e0a4-7357-455a-b717-6d0d5f318f2a,03711bc5-9094-416e-83bd-82e76be4a5c5,935d3dc4-1cf0-4b02-9d62-f6855bb0ad1e,Insurance,2026-05-14T19:04:47.520325,2026-05-14T19:05:04.520325,17,DNC,recordings/935d3dc4-1cf0-4b02-9d62-f6855bb0ad1e/b652b0e5-8b8c-4b5c-a839-2a972b69e2f0.wav,"Hello, is this Harry Knox? Please remove me from your list. Do not call me again. I apologize for the interruption. I'll remove your number right away. You're now removed. Have a good day.",-0.4753,True,do not call,60.0,,2026-05-14T19:04:47.520325
138fb570-4f7b-4e4a-b757-02d450551c1a,afbe8cad-e549-4f9d-a61b-37d3eac17002,533a1b8c-2242-4162-8b4d-ebdce39f7a0a,935d3dc4-1cf0-4b02-9d62-f6855bb0ad1e,Insurance,2026-01-22T23:08:38.520325,2026-01-22T23:09:16.520325,38,Voicemail,recordings/935d3dc4-1cf0-4b02-9d62-f6855bb0ad1e/eda55bd8-cbf7-44ae-a521-e77270d3591c.wav,"Hi, this message is for Amy Meyers. My name is Jennifer Young calling from Insurance Solutions. I'm reaching out regarding life options that may be available to you. Please call us back at your earliest convenience. Thank you.",-0.0744,False,,,,2026-01-22T23:08:38.520325
ed74e740-7865-485a-90ce-f237b13c018c,dd983f9b-38f1-4d32-a14d-6386326b0a35,7734ed34-1d73-4b59-8c9b-43ae35026f9d,5035edcc-74bd-4b5a-84e3-ddb3f76dd792,Healthcare,2026-04-22T16:57:27.520325,2026-04-22T17:01:58.520325,271,Transfer,recordings/5035edcc-74bd-4b5a-84e3-ddb3f76dd792/d5cff408-5614-418f-8c79-c07b27604150.wav,"Hello, this is Earl Anderson calling from Healthcare Solutions. Am I speaking with Regina Morgan? I'm calling about Gastroenterology options available in your area. I'm not interested, thank you. I understand completely. If you change your mind, please don't hesitate to reach out. Thank you for your time, Regina Morgan. Have a great day.",0.3466,False,,,533a1b8c-2242-4162-8b4d-ebdce39f7a0a,2026-04-22T16:57:27.520325
91b8935e-1b6f-453b-9d00-f4e7d0370386,38cc946b-f7de-437d-92f7-d4b0060eede9,c9c289eb-0a9a-4468-99c2-6410842b3d71,3ae2c7b4-47db-4e8e-9e0f-2e2a5112e364,Insurance,2026-03-16T14:57:44.520325,2026-03-16T14:58:30.520325,46,NotInterested,recordings/3ae2c7b4-47db-4e8e-9e0f-2e2a5112e364/f16e8df4-645a-45fa-97b2-b95222f3176c.wav,"Hello, this is Richard Morgan calling from Insurance Solutions. Am I speaking with Luis Alexander? I'm calling about health options available in your area. I'm not interested, thank you. I understand completely. If you change your mind, please don't hesitate to reach out. Thank you for your time, Luis Alexander. Have a great day.",-0.4391,False,,,,2026-03-16T14:57:44.520325
ea52fdb5-a4d0-45a7-a728-438ddf85d7a3,b0369848-45c8-45d1-aa1c-23095f974211,2e099964-b945-4362-a1ec-6ff09ced9327,a3679446-79fc-42f8-95ca-003bc17cb437,Healthcare,2026-02-14T03:15:59.520325,2026-02-14T03:18:13.520325,134,NotInterested,recordings/a3679446-79fc-42f8-95ca-003bc17cb437/91841def-7ac4-4e71-8696-151c607dda64.wav,"Hello, this is Rachael Freeman calling from Healthcare Solutions. Am I speaking with Deborah Morris? I'm calling about Cardiology options available in your area. I'm not interested, thank you. I understand completely. If you change your mind, please don't hesitate to reach out. Thank you for your time, Deborah Morris. Have a great day.",-0.3726,False,,,,2026-02-14T03:15:59.520325
7aabdcf5-db8a-4edc-8b37-1f8c61b26e00,f7e1d44b-24ba-43df-b5d6-060cad0ee44b,4e194719-3bb8-4772-8379-848532265f67,cfb3a913-771b-4ce5-ab0e-c0ae781025d0,RealEstate,2026-01-22T02:15:56.520325,2026-01-22T02:22:53.520325,417,Interested,recordings/cfb3a913-771b-4ce5-ab0e-c0ae781025d0/74f39bec-2c9a-47a1-98a5-d2bb2f1a4997.wav,"Hello, this is Thomas Wilson calling from RealEstate Solutions. Am I speaking with Michele Morales? Great, Michele Morales. I'm reaching out today regarding your RealEstate inquiry. Based on what you've shared, you'd qualify for coverage starting as low as $126 per month. That sounds great. Let me go ahead and get that set up for you. Customer said: 'threaten'. Perfect. Can you confirm your date of birth and zip code for verification?",0.726,True,threaten,353.0,,2026-01-22T02:15:56.520325
759ebc6f-4dda-4908-aab4-403fb5837e66,063be240-45fe-4009-851b-9648ed595bd9,9d06ed20-1b6b-44d9-864f-f0ab9a45db54,178f526c-a640-4984-bbce-133355f53c67,AR,2026-04-07T08:57:49.520325,2026-04-07T08:58:10.520325,21,NoAnswer,,"Hello, this is David Zamora calling from AR Solutions. Am I speaking with Tyler Aguilar? I'm calling about AR options available in your area. Customer said: 'cease and desist'. I'm not interested, thank you. I understand completely. If you change your mind, please don't hesitate to reach out. Thank you for your time, Tyler Aguilar. Have a great day.",-0.3018,True,cease and desist,158.0,,2026-04-07T08:57:49.520325
c7f28049-6e98-4a87-a37f-a9f06a3a7afa,4a7e624c-9fdb-4fcc-b940-c72e3302a08c,a90d71eb-7396-405c-a5f2-4ff61bed6ebd,caf876ab-d2bd-40a2-b3b4-e5f0efa3ec40,Healthcare,2026-02-13T13:15:46.520325,2026-02-13T13:19:31.520325,225,Interested,recordings/caf876ab-d2bd-40a2-b3b4-e5f0efa3ec40/ca314e62-ef45-49e2-a55f-465b8b0b4979.wav,"Hello, this is Erin Powell calling from Healthcare Solutions. Am I speaking with Michael Gonzalez? Great, Michael Gonzalez. I'm reaching out today regarding your Primary Care inquiry. Based on what you've shared, you'd qualify for coverage starting as low as $133 per month. That sounds great. Let me go ahead and get that set up for you. Perfect. Can you confirm your date of birth and zip code for verification?",0.7095,False,,,,2026-02-13T13:15:46.520325
d0944d5a-8b5c-412d-87c5-97e1df28ba12,007c7d61-fff8-4fd4-89d4-f74be2517f97,a466cfe7-9c5a-4806-b6db-b905292e96d7,c5dcf8d3-3173-44a5-b8ea-89eb9d99134d,Insurance,2026-05-13T08:47:21.520325,2026-05-13T08:54:02.520325,401,Interested,recordings/c5dcf8d3-3173-44a5-b8ea-89eb9d99134d/c7633ac1-68bb-4789-99e1-e431a28354cd.wav,"Hello, this is Robert Ramirez calling from Insurance Solutions. Am I speaking with James Sanchez? Great, James Sanchez. I'm reaching out today regarding your health inquiry. Based on what you've shared, you'd qualify for coverage starting as low as $149 per month. That sounds great. Let me go ahead and get that set up for you. Perfect. Can you confirm your date of birth and zip code for verification?",0.4211,False,,,,2026-05-13T08:47:21.520325
