event_id,event_type,schema_version,source_call_id,emitted_at,status,payload_call_id,payload_lead_id,payload_agent_id,payload_campaign_id,payload_vertical,payload_disposition,payload_duration_seconds,payload_sentiment_score,payload_compliance_flagged,payload_started_at,payload_ended_at,_validation_errors
b20da50e-2adc-442b-8083-47f52d077ab3,call.completed,1.0,b456659f-7d9e-401e-b3da-61575f7cf61d,2026-06-20T15:38:38.520325,Loaded,b456659f-7d9e-401e-b3da-61575f7cf61d,56ea3d4b-5c7d-40b2-8498-07f7a050af4a,6a770356-de05-4148-a176-a3550c938834,178f526c-a640-4984-bbce-133355f53c67,AR,Callback,270,0.4925,False,2026-06-20T15:34:08.520325,2026-06-20T15:38:38.520325,Missing columns: ['payload']
a1434a6f-664b-41bc-bb6a-254fa4187835,call.completed,1.0,1da11fa6-74bc-40cc-a054-4a8ecc4ce2c4,2026-03-15T13:05:09.520325,Loaded,1da11fa6-74bc-40cc-a054-4a8ecc4ce2c4,3d43e4cc-c012-4de3-a8a6-5cad8698cde8,2e099964-b945-4362-a1ec-6ff09ced9327,5035edcc-74bd-4b5a-84e3-ddb3f76dd792,Healthcare,Interested,769,0.4414,False,2026-03-15T12:52:20.520325,2026-03-15T13:05:09.520325,Missing columns: ['payload']
4c42d90d-90da-413b-9eb9-86683bda02f8,call.completed,1.0,e0392b9c-129b-4e82-8299-f4bc4c479646,2026-03-24T02:58:10.520325,Loaded,e0392b9c-129b-4e82-8299-f4bc4c479646,1c24416b-5b50-4eee-82c5-8e73f88eeb70,a466cfe7-9c5a-4806-b6db-b905292e96d7,a3679446-79fc-42f8-95ca-003bc17cb437,Healthcare,DNC,48,-0.6328,True,2026-03-24T02:57:22.520325,2026-03-24T02:58:10.520325,Missing columns: ['payload']
bab94f2c-b8e5-4dc5-83d4-2ec90682fbc1,call.completed,1.0,439bd83a-91d9-4c0c-8fa6-df184a421761,2026-02-27T17:08:22.520325,Loaded,439bd83a-91d9-4c0c-8fa6-df184a421761,e6b3d30d-1c95-44b8-a639-40e42b4f6aeb,9b474cdd-8fec-45f8-a109-38e789aeb3c2,d4315796-a40a-4c43-b7f4-7e5ece684a15,AR,Callback,180,0.1968,False,2026-02-27T17:05:22.520325,2026-02-27T17:08:22.520325,Missing columns: ['payload']
0ddfc1a0-9fa2-474e-921c-91cc9a4af28a,call.completed,1.0,0732e2d6-cdd7-4744-aecf-e75a0b9ae643,2026-06-05T12:10:57.520325,Loaded,0732e2d6-cdd7-4744-aecf-e75a0b9ae643,dc25ecb0-bdfb-4e95-8960-2d1afceab3af,ac412db4-3110-46a2-baee-639bc02e6acb,c5dcf8d3-3173-44a5-b8ea-89eb9d99134d,Insurance,DNC,27,-0.3852,True,2026-06-05T12:10:30.520325,2026-06-05T12:10:57.520325,Missing columns: ['payload']
56e2938a-6ef9-4393-9189-7bc1845fc188,call.completed,1.0,07753a05-6b9f-48c0-b00d-a3679a37ed40,2026-06-15T12:35:37.520325,Loaded,07753a05-6b9f-48c0-b00d-a3679a37ed40,c55a4f68-7ea1-414f-86b9-561ee6560ced,2e099964-b945-4362-a1ec-6ff09ced9327,5035edcc-74bd-4b5a-84e3-ddb3f76dd792,Healthcare,NoAnswer,26,-0.2364,False,2026-06-15T12:35:11.520325,2026-06-15T12:35:37.520325,Missing columns: ['payload']
c1bc1331-e9a5-4a82-9383-d59dd18fa411,call.completed,1.0,c2f23c5d-d8ba-4826-a408-e06add05730b,2026-01-31T04:39:31.520325,Loaded,c2f23c5d-d8ba-4826-a408-e06add05730b,3da93d7d-0467-4b80-a119-e2744df52f2b,9b474cdd-8fec-45f8-a109-38e789aeb3c2,caf876ab-d2bd-40a2-b3b4-e5f0efa3ec40,Healthcare,NotInterested,150,-0.2508,False,2026-01-31T04:37:01.520325,2026-01-31T04:39:31.520325,Missing columns: ['payload']
c36c5189-292b-49d1-86b7-50a142aa94b4,call.completed,1.0,5bf8f7a4-4fec-4f0f-9951-540e571db4e2,2026-07-09T22:10:05.520325,Loaded,5bf8f7a4-4fec-4f0f-9951-540e571db4e2,08c6c33f-8e64-4483-8505-2b9a863c2615,03711bc5-9094-416e-83bd-82e76be4a5c5,ec2c0889-887a-449e-9f72-4ea1064ea1cb,AR,Callback,121,0.0854,False,2026-07-09T22:08:04.520325,2026-07-09T22:10:05.520325,Missing columns: ['payload']
24943e57-0c2f-4ba1-8fb4-d62e0b66b8f6,call.completed,1.0,2ff1eb75-7790-4e15-8132-eccfd911b2db,2026-05-29T23:25:34.520325,Loaded,2ff1eb75-7790-4e15-8132-eccfd911b2db,e6dfa90b-45ac-40eb-bd60-a7428a2324ba,8a8d125c-a570-4d3e-8705-b1df5490a7e6,afe63de6-8441-47a8-bae4-b314f5fcd99b,RealEstate,Callback,136,0.2058,False,2026-05-29T23:23:18.520325,2026-05-29T23:25:34.520325,Missing columns: ['payload']
ce3a62ab-4de3-410f-9ebb-54f8ad06201c,call.completed,1.0,b54641dd-6912-4c0f-93cf-c2c54c2c8ec4,2026-04-27T12:40:19.520325,Loaded,b54641dd-6912-4c0f-93cf-c2c54c2c8ec4,c6e6ef79-059e-41bf-b07d-d7d98463fcb4,28b4a321-fe50-474f-939d-9dce8608da64,ec2c0889-887a-449e-9f72-4ea1064ea1cb,AR,Interested,890,0.607,False,2026-04-27T12:25:29.520325,2026-04-27T12:40:19.520325,Missing columns: ['payload']
cf63752f-9e98-4b85-967f-4263a69d4f29,call.completed,1.0,63d4a969-b691-4f25-82b3-f3a3a2436d73,2026-03-12T08:41:07.520325,Loaded,63d4a969-b691-4f25-82b3-f3a3a2436d73,53028ee1-5c72-447b-bf43-a38f7ea1018e,a466cfe7-9c5a-4806-b6db-b905292e96d7,3ae2c7b4-47db-4e8e-9e0f-2e2a5112e364,Insurance,NoAnswer,18,-0.2896,False,2026-03-12T08:40:49.520325,2026-03-12T08:41:07.520325,Missing columns: ['payload']
f6670803-aae3-46ed-bf08-4bb2fdb02162,call.completed,1.0,d8d9d901-21d0-4746-a64b-a6c2ec4a4a47,2026-05-02T13:03:45.520325,Loaded,d8d9d901-21d0-4746-a64b-a6c2ec4a4a47,afe5db6f-dd9f-49d6-81c4-d5690b1cb251,533a1b8c-2242-4162-8b4d-ebdce39f7a0a,3ae2c7b4-47db-4e8e-9e0f-2e2a5112e364,Insurance,DNC,38,-0.9551,True,2026-05-02T13:03:07.520325,2026-05-02T13:03:45.520325,Missing columns: ['payload']
1a224357-2ec3-46a7-b7b5-eece3056ca6a,call.completed,1.0,7d75b9ab-29dc-4698-80df-7f89f98dceb6,2026-03-24T06:08:05.520325,Loaded,7d75b9ab-29dc-4698-80df-7f89f98dceb6,8260c760-3b34-49eb-b5cf-e72303c1a86b,9d06ed20-1b6b-44d9-864f-f0ab9a45db54,178f526c-a640-4984-bbce-133355f53c67,AR,Callback,281,0.1718,False,2026-03-24T06:03:24.520325,2026-03-24T06:08:05.520325,Missing columns: ['payload']
98054543-e31c-46d7-bb51-e98d1f590095,call.completed,1.0,3c0fd8b7-9479-449a-ac10-ad6841f088a8,2026-04-29T06:36:54.520325,Loaded,3c0fd8b7-9479-449a-ac10-ad6841f088a8,33d18b58-051e-4295-8b2a-60d494cbc474,0d79d4c8-e847-4662-912e-9e777b93965f,178f526c-a640-4984-bbce-133355f53c67,AR,NotInterested,77,-0.5616,False,2026-04-29T06:35:37.520325,2026-04-29T06:36:54.520325,Missing columns: ['payload']
6ec19176-c8dc-400e-9578-d4d446a04dee,call.completed,1.0,c1640b94-ba1f-4524-bada-33c2c61ed980,2026-06-24T11:52:46.520325,Loaded,c1640b94-ba1f-4524-bada-33c2c61ed980,ecebffba-1695-4a79-ab5d-9506378ebb05,2e099964-b945-4362-a1ec-6ff09ced9327,ec2c0889-887a-449e-9f72-4ea1064ea1cb,AR,Callback,159,0.1075,False,2026-06-24T11:50:07.520325,2026-06-24T11:52:46.520325,Missing columns: ['payload']
5b24c699-da50-40e8-b502-d9014ead894f,call.completed,1.0,4e768c3a-76a6-4948-a02c-d8fdb7573e06,2026-03-12T07:08:00.520325,Loaded,4e768c3a-76a6-4948-a02c-d8fdb7573e06,00411063-ed5d-4aa3-a9a2-0d938440f25e,27fcbf73-9b8a-49f1-86fb-741c612bee2f,caf876ab-d2bd-40a2-b3b4-e5f0efa3ec40,Healthcare,Callback,272,0.6101,False,2026-03-12T07:03:28.520325,2026-03-12T07:08:00.520325,Missing columns: ['payload']
4d369327-c638-408e-9071-1aa3a7cbcf06,call.completed,1.0,7c513839-acd3-4ad7-af63-022c5eb93784,2026-05-20T22:31:43.520325,Loaded,7c513839-acd3-4ad7-af63-022c5eb93784,007c7d61-fff8-4fd4-89d4-f74be2517f97,9d06ed20-1b6b-44d9-864f-f0ab9a45db54,c5dcf8d3-3173-44a5-b8ea-89eb9d99134d,Insurance,Interested,370,0.3059,True,2026-05-20T22:25:33.520325,2026-05-20T22:31:43.520325,Missing columns: ['payload']
d3ed5ab8-d53b-4e9d-b485-e64b72c4c9f8,call.completed,1.0,d489dd7a-da58-43dd-a212-94aa8bed3017,2026-02-12T13:39:56.520325,Loaded,d489dd7a-da58-43dd-a212-94aa8bed3017,9bd24e70-80ed-4209-b5de-fa4a5c664fca,0d79d4c8-e847-4662-912e-9e777b93965f,d4315796-a40a-4c43-b7f4-7e5ece684a15,AR,Callback,73,0.0416,False,2026-02-12T13:38:43.520325,2026-02-12T13:39:56.520325,Missing columns: ['payload']
8ac1340c-fd1f-48f7-8647-3d949c47505f,call.completed,1.0,9ef40c1e-640c-436e-b0d3-c512fce1c62e,2026-01-23T14:16:25.520325,Loaded,9ef40c1e-640c-436e-b0d3-c512fce1c62e,9391fd8e-b6c3-4276-945e-08847b858517,504540af-1b71-46ce-9177-acb43476987a,cede568f-19d7-4975-b419-66b51f34ad3c,RealEstate,NotInterested,86,-0.4262,False,2026-01-23T14:14:59.520325,2026-01-23T14:16:25.520325,Missing columns: ['payload']
534d4a59-0486-4a63-9056-1fa2798d591f,call.completed,1.0,30282cd4-74ad-408e-887c-cd7570186f2f,2026-05-24T06:06:23.520325,Loaded,30282cd4-74ad-408e-887c-cd7570186f2f,81d63d8e-9ba1-4977-81fe-844eb0d7cb0c,925e9d81-7f51-43bb-bba9-a9658770181f,caf876ab-d2bd-40a2-b3b4-e5f0efa3ec40,Healthcare,Interested,791,0.5579,False,2026-05-24T05:53:12.520325,2026-05-24T06:06:23.520325,Missing columns: ['payload']
0b78fb33-3849-4a00-b49a-0782fe06b8a7,call.completed,1.0,6e2b980e-46d1-442d-b37f-36b79de54520,2026-05-17T18:25:03.520325,Loaded,6e2b980e-46d1-442d-b37f-36b79de54520,54fd763f-bb2f-4c23-9550-6015dbb663ac,7b40e9e5-5980-4152-b08c-4117c8d014dc,caf876ab-d2bd-40a2-b3b4-e5f0efa3ec40,Healthcare,Interested,823,0.5065,True,2026-05-17T18:11:20.520325,2026-05-17T18:25:03.520325,Missing columns: ['payload']
cc463f23-2448-49e6-8e29-722406e3d085,call.completed,1.0,cd47f626-e95e-4f46-8388-81e287d5a04e,2026-02-15T15:26:50.520325,Loaded,cd47f626-e95e-4f46-8388-81e287d5a04e,a62bc911-01fa-49a2-9ba8-d7c3e158de93,c9c289eb-0a9a-4468-99c2-6410842b3d71,178f526c-a640-4984-bbce-133355f53c67,AR,DNC,44,-0.4699,True,2026-02-15T15:26:06.520325,2026-02-15T15:26:50.520325,Missing columns: ['payload']
5c37c1ec-e75a-4fd9-a1d5-42baf31adf74,call.completed,1.0,d3c9b5e1-3e0d-458f-a3c2-fd55dac0bf65,2026-04-29T16:36:49.520325,Loaded,d3c9b5e1-3e0d-458f-a3c2-fd55dac0bf65,600170fa-9b3e-4f9f-8cdf-fb7851465b7e,b6125648-6ed1-40d1-a876-fc1abe57dfae,d4315796-a40a-4c43-b7f4-7e5ece684a15,AR,Callback,294,0.0435,False,2026-04-29T16:31:55.520325,2026-04-29T16:36:49.520325,Missing columns: ['payload']
dd9177ff-6d88-4320-b0c5-4af1a92cc3de,call.completed,1.0,61f2d3a5-d0a8-4d49-9063-36b4711c5928,2026-07-05T08:42:46.520325,Loaded,61f2d3a5-d0a8-4d49-9063-36b4711c5928,58357f55-6da8-40a3-b922-52e9211abb44,01eb6f7a-a7d7-40ca-bb39-d438ff4f6b06,935d3dc4-1cf0-4b02-9d62-f6855bb0ad1e,Insurance,NotInterested,67,-0.1808,False,2026-07-05T08:41:39.520325,2026-07-05T08:42:46.520325,Missing columns: ['payload']
830c1205-3d08-4731-8319-b6e27684c14d,call.completed,1.0,bee6925e-a483-4082-b1ac-817071c0627d,2026-03-31T08:30:09.520325,Loaded,bee6925e-a483-4082-b1ac-817071c0627d,665120f4-a4f2-498b-aa7c-8aab102b0f27,9ffa4d6b-21f1-42d5-ba80-c37afcf36808,cfb3a913-771b-4ce5-ab0e-c0ae781025d0,RealEstate,NotInterested,122,-0.4599,False,2026-03-31T08:28:07.520325,2026-03-31T08:30:09.520325,Missing columns: ['payload']
4d0ee633-8d2f-4b3f-a27f-9b40dcb68745,call.completed,1.0,87fd1226-0821-4589-bfc7-7c5bd61c4f1a,2026-05-14T08:44:08.520325,Loaded,87fd1226-0821-4589-bfc7-7c5bd61c4f1a,43b7f797-a31e-4127-8eec-c7a208d2be1b,27fcbf73-9b8a-49f1-86fb-741c612bee2f,ec2c0889-887a-449e-9f72-4ea1064ea1cb,AR,Interested,526,0.5594,False,2026-05-14T08:35:22.520325,2026-05-14T08:44:08.520325,Missing columns: ['payload']
b1a22c7c-22c7-46f9-adc4-4a220756350a,call.completed,1.0,c70ccfef-02cf-429d-968c-994ea4367399,2026-04-28T23:15:58.520325,Loaded,c70ccfef-02cf-429d-968c-994ea4367399,c298929f-1207-44b6-b918-316a91a33b42,a90d71eb-7396-405c-a5f2-4ff61bed6ebd,178f526c-a640-4984-bbce-133355f53c67,AR,DNC,28,-0.5618,True,2026-04-28T23:15:30.520325,2026-04-28T23:15:58.520325,Missing columns: ['payload']
a219496b-c189-4c42-b58b-a6060bb41048,call.completed,1.0,b8d0ac74-0c3c-4cfe-9976-f44b7895d604,2026-03-16T09:32:33.520325,Loaded,b8d0ac74-0c3c-4cfe-9976-f44b7895d604,904051ff-90d5-496f-9806-cd73e202706d,def78ae6-f80a-4f35-bac2-c8276cf9101f,3ae2c7b4-47db-4e8e-9e0f-2e2a5112e364,Insurance,NotInterested,95,-0.5025,True,2026-03-16T09:30:58.520325,2026-03-16T09:32:33.520325,Missing columns: ['payload']
dcbad94f-be28-4f7c-b212-bcac17600882,call.completed,1.0,07bc8624-99d9-4efc-87e7-1206a1ed55cc,2026-06-19T03:08:08.520325,Loaded,07bc8624-99d9-4efc-87e7-1206a1ed55cc,d132b9b5-b80a-4cbf-aa49-a679f29c6a06,533a1b8c-2242-4162-8b4d-ebdce39f7a0a,3ae2c7b4-47db-4e8e-9e0f-2e2a5112e364,Insurance,NotInterested,142,-0.2042,False,2026-06-19T03:05:46.520325,2026-06-19T03:08:08.520325,Missing columns: ['payload']
0cad2ba3-9489-4d04-9afe-ee3a14be9692,call.completed,1.0,39a74414-eebe-4bed-bafa-636d276ae3b2,2026-04-01T06:53:42.520325,Loaded,39a74414-eebe-4bed-bafa-636d276ae3b2,4aea133f-bff0-4f82-86df-2b5587209690,8cde7cc5-0280-46f0-86c8-c30c475ed899,3ae2c7b4-47db-4e8e-9e0f-2e2a5112e364,Insurance,NotInterested,76,-0.1541,False,2026-04-01T06:52:26.520325,2026-04-01T06:53:42.520325,Missing columns: ['payload']
3f9c87c7-40ab-4337-9200-23fa2766e685,call.completed,1.0,f4c41cf4-66df-40b5-9eff-f0a3685512fc,2026-01-26T22:29:56.520325,Loaded,f4c41cf4-66df-40b5-9eff-f0a3685512fc,79767b9d-c0fa-4f25-acbf-fa2c72214805,9b474cdd-8fec-45f8-a109-38e789aeb3c2,cfb3a913-771b-4ce5-ab0e-c0ae781025d0,RealEstate,Callback,217,0.0031,False,2026-01-26T22:26:19.520325,2026-01-26T22:29:56.520325,Missing columns: ['payload']
d2f40ade-dcc4-47e9-a175-2350b6407fa3,call.completed,1.0,47f28126-31ad-4b87-820b-9ba65756920e,2026-05-09T23:30:01.520325,Loaded,47f28126-31ad-4b87-820b-9ba65756920e,89781225-82cb-476d-aa7a-84363e13038a,22b8d62c-0d8c-4b57-85c2-2e3ffa0d6f6c,a3679446-79fc-42f8-95ca-003bc17cb437,Healthcare,Callback,139,0.3519,False,2026-05-09T23:27:42.520325,2026-05-09T23:30:01.520325,Missing columns: ['payload']
6727a611-105e-41d1-99b6-04d9832b2048,call.completed,1.0,e1ef1c67-afc8-4f93-b127-18a3fd69febe,2026-02-11T06:04:03.520325,Loaded,e1ef1c67-afc8-4f93-b127-18a3fd69febe,0584423e-df51-4b5d-9585-aa7d21ff825c,2e099964-b945-4362-a1ec-6ff09ced9327,178f526c-a640-4984-bbce-133355f53c67,AR,NotInterested,155,-0.133,False,2026-02-11T06:01:28.520325,2026-02-11T06:04:03.520325,Missing columns: ['payload']
60cf167e-e820-48ff-8f8c-3540075186e9,call.completed,1.0,f467129e-0edb-4e84-9117-b2a3e7f10491,2026-04-13T03:16:43.520325,Loaded,f467129e-0edb-4e84-9117-b2a3e7f10491,f6b6d1d5-c71d-4d7a-9398-dc3432f1ccbe,4e194719-3bb8-4772-8379-848532265f67,ec2c0889-887a-449e-9f72-4ea1064ea1cb,AR,Interested,641,0.6664,False,2026-04-13T03:06:02.520325,2026-04-13T03:16:43.520325,Missing columns: ['payload']
4a40a5ef-6b57-4c52-8e46-93d37ca1e5a9,call.completed,1.0,c9c0f9e9-a711-4c47-a531-eff36f23d6de,2026-04-06T14:35:03.520325,Loaded,c9c0f9e9-a711-4c47-a531-eff36f23d6de,55ac4b75-7739-44b8-9602-f628391a0a13,9b474cdd-8fec-45f8-a109-38e789aeb3c2,a3679446-79fc-42f8-95ca-003bc17cb437,Healthcare,Interested,674,0.2766,False,2026-04-06T14:23:49.520325,2026-04-06T14:35:03.520325,Missing columns: ['payload']
cea253d6-a779-4691-a722-4d7b22ad5dc5,call.completed,1.0,a99e234e-f415-4086-a59e-9a3046d94ba4,2026-04-25T20:25:04.520325,Loaded,a99e234e-f415-4086-a59e-9a3046d94ba4,7a72899f-10aa-4a75-ad1e-63e1d87fac70,8a8d125c-a570-4d3e-8705-b1df5490a7e6,a3679446-79fc-42f8-95ca-003bc17cb437,Healthcare,NotInterested,56,-0.3575,False,2026-04-25T20:24:08.520325,2026-04-25T20:25:04.520325,Missing columns: ['payload']
1bc813cb-70bb-4d42-994d-cf77b6118402,call.completed,1.0,0a900163-230c-4def-bc29-111f4736db6e,2026-07-10T19:59:44.520325,Failed,0a900163-230c-4def-bc29-111f4736db6e,b3f44074-5238-44c8-9743-8c2ca2b63daa,7734ed34-1d73-4b59-8c9b-43ae35026f9d,cede568f-19d7-4975-b419-66b51f34ad3c,RealEstate,NotInterested,116,-0.2047,False,2026-07-10T19:57:48.520325,2026-07-10T19:59:44.520325,Missing columns: ['payload']
7a78bf5f-0801-42e3-8e39-4e4d1400504d,call.completed,1.0,2f2664d0-738d-4282-8bf4-d2a472c59cdc,2026-06-04T06:06:58.520325,Loaded,2f2664d0-738d-4282-8bf4-d2a472c59cdc,3e35673b-6bdb-4eab-827b-674a21da2dab,9d06ed20-1b6b-44d9-864f-f0ab9a45db54,3ae2c7b4-47db-4e8e-9e0f-2e2a5112e364,Insurance,NotInterested,153,-0.492,False,2026-06-04T06:04:25.520325,2026-06-04T06:06:58.520325,Missing columns: ['payload']
fec6e6b0-3846-49fa-92f6-f8ae72fd362e,call.completed,1.0,48440f05-9efb-4318-898d-b7cd1e72a4d2,2026-01-25T06:33:15.520325,Loaded,48440f05-9efb-4318-898d-b7cd1e72a4d2,2ebc734b-f64f-4b9c-8f4c-faf9ec4ea255,2e099964-b945-4362-a1ec-6ff09ced9327,d4315796-a40a-4c43-b7f4-7e5ece684a15,AR,Transfer,166,0.3354,False,2026-01-25T06:30:29.520325,2026-01-25T06:33:15.520325,Missing columns: ['payload']
7893fd07-8df7-4f9d-97f7-4c1ddc0760a6,call.completed,1.0,ad67935b-56eb-44c2-95a3-ce2fa116f275,2026-05-08T00:44:09.520325,Loaded,ad67935b-56eb-44c2-95a3-ce2fa116f275,83b96c0c-a22c-499a-9d2e-d9c955715d33,4e194719-3bb8-4772-8379-848532265f67,a3679446-79fc-42f8-95ca-003bc17cb437,Healthcare,NotInterested,150,-0.2827,False,2026-05-08T00:41:39.520325,2026-05-08T00:44:09.520325,Missing columns: ['payload']
68aa2c00-2c57-4201-88fc-0d49aca7b5ef,call.completed,1.0,a53a2aae-afb8-4a8f-b042-27a638c00c82,2026-05-31T19:46:59.520325,Loaded,a53a2aae-afb8-4a8f-b042-27a638c00c82,431f0831-57d1-4b86-968f-0e7025b06c6c,6a770356-de05-4148-a176-a3550c938834,ec2c0889-887a-449e-9f72-4ea1064ea1cb,AR,Interested,810,0.7484,True,2026-05-31T19:33:29.520325,2026-05-31T19:46:59.520325,Missing columns: ['payload']
aa7e4017-83ed-460e-821e-4e00b449169d,call.completed,1.0,a8b047e1-4f16-451a-b49a-590a29a8ea02,2026-02-05T12:56:46.520325,Loaded,a8b047e1-4f16-451a-b49a-590a29a8ea02,989ba840-a72d-456f-ad00-812b0614e474,7734ed34-1d73-4b59-8c9b-43ae35026f9d,caf876ab-d2bd-40a2-b3b4-e5f0efa3ec40,Healthcare,Callback,66,0.3202,False,2026-02-05T12:55:40.520325,2026-02-05T12:56:46.520325,Missing columns: ['payload']
866a2136-25b7-4fb0-b12b-565dffc82eb0,call.completed,1.0,a8ba6f09-1aa9-4a0d-81d9-bddec10d8a8b,2026-03-15T19:22:04.520325,Loaded,a8ba6f09-1aa9-4a0d-81d9-bddec10d8a8b,04a2ce76-459a-4b36-99f8-203b55e06f21,03711bc5-9094-416e-83bd-82e76be4a5c5,cede568f-19d7-4975-b419-66b51f34ad3c,RealEstate,Interested,595,0.6793,False,2026-03-15T19:12:09.520325,2026-03-15T19:22:04.520325,Missing columns: ['payload']
c5485e84-0a4f-4693-8408-132b5d1efcb8,call.completed,1.0,ac991316-878a-4ae5-86d1-a6d8ec0bc51f,2026-04-13T14:48:57.520325,Loaded,ac991316-878a-4ae5-86d1-a6d8ec0bc51f,b6ae6ac7-8ae6-42e9-8c1d-d81e814a1210,b6125648-6ed1-40d1-a876-fc1abe57dfae,caf876ab-d2bd-40a2-b3b4-e5f0efa3ec40,Healthcare,NotInterested,176,-0.4591,False,2026-04-13T14:46:01.520325,2026-04-13T14:48:57.520325,Missing columns: ['payload']
02a17401-52ae-490e-951f-1ff5eb2b757f,call.completed,1.0,70756dec-bb98-4478-9da9-33460970ffee,2026-02-21T09:05:59.520325,Loaded,70756dec-bb98-4478-9da9-33460970ffee,db9ae42d-5890-49d8-a284-3194a33769f4,01eb6f7a-a7d7-40ca-bb39-d438ff4f6b06,cfb3a913-771b-4ce5-ab0e-c0ae781025d0,RealEstate,Callback,192,-0.0717,False,2026-02-21T09:02:47.520325,2026-02-21T09:05:59.520325,Missing columns: ['payload']
b7a1f61f-cb04-4c97-b2c5-ee4b9e9f65c2,call.completed,1.0,539094ab-5c43-4c1c-85f2-aacbd3e58dfb,2026-04-30T08:59:39.520325,Loaded,539094ab-5c43-4c1c-85f2-aacbd3e58dfb,30a3ef2f-c09a-429c-81f6-b61e45163258,22b8d62c-0d8c-4b57-85c2-2e3ffa0d6f6c,c5dcf8d3-3173-44a5-b8ea-89eb9d99134d,Insurance,Voicemail,77,0.003,False,2026-04-30T08:58:22.520325,2026-04-30T08:59:39.520325,Missing columns: ['payload']
5c361247-92e9-4f35-a33a-6fb64fcbd2dd,call.completed,1.0,3136508f-f24d-4e2d-bacf-b96e3b7eefa4,2026-03-18T12:17:38.520325,Loaded,3136508f-f24d-4e2d-bacf-b96e3b7eefa4,3b8e4a25-6bc8-42e7-bf31-33cdb807db06,27fcbf73-9b8a-49f1-86fb-741c612bee2f,ec2c0889-887a-449e-9f72-4ea1064ea1cb,AR,Interested,418,0.9101,False,2026-03-18T12:10:40.520325,2026-03-18T12:17:38.520325,Missing columns: ['payload']
844aff70-c30f-40be-8c60-302455a7c13d,call.completed,1.0,709528f2-33f0-4cf9-ba85-71769af8b8ab,2026-02-17T08:47:24.520325,Loaded,709528f2-33f0-4cf9-ba85-71769af8b8ab,15a70344-4274-4a05-9f00-84f2850576b5,7dd479d0-e9e7-4c13-bd7a-996d9c940f82,caf876ab-d2bd-40a2-b3b4-e5f0efa3ec40,Healthcare,NotInterested,101,-0.5386,False,2026-02-17T08:45:43.520325,2026-02-17T08:47:24.520325,Missing columns: ['payload']
16766008-04cd-48bd-a8af-7f5415b53cc7,call.completed,1.0,74744c35-bfe1-4308-9ce9-8af5d73164f2,2026-04-13T17:56:25.520325,Loaded,74744c35-bfe1-4308-9ce9-8af5d73164f2,00cbf080-9d76-4d4c-9ac6-c618eb881b0e,dc3f2b18-ae07-4107-abe5-c873c437a8e0,d4315796-a40a-4c43-b7f4-7e5ece684a15,AR,Callback,270,0.1076,False,2026-04-13T17:51:55.520325,2026-04-13T17:56:25.520325,Missing columns: ['payload']
b75b3cda-3ff1-410f-86ca-ebf41fd09343,call.completed,1.0,82bc61c1-849e-4475-a7ca-280bebb4f986,2026-04-15T14:23:32.520325,Loaded,82bc61c1-849e-4475-a7ca-280bebb4f986,0904f0ca-2b5a-40a0-a28b-a65b6e2f70c7,533a1b8c-2242-4162-8b4d-ebdce39f7a0a,caf876ab-d2bd-40a2-b3b4-e5f0efa3ec40,Healthcare,Transfer,362,0.2816,False,2026-04-15T14:17:30.520325,2026-04-15T14:23:32.520325,Missing columns: ['payload']
3946bcec-ccc3-45f2-9b27-aef7ba00e451,call.completed,1.0,c5fec5a3-dba2-4f00-8419-05b3fc760049,2026-06-22T11:16:55.520325,Loaded,c5fec5a3-dba2-4f00-8419-05b3fc760049,6e8d3993-5213-43dd-b00b-c5a19050786c,504540af-1b71-46ce-9177-acb43476987a,5035edcc-74bd-4b5a-84e3-ddb3f76dd792,Healthcare,NoAnswer,11,-0.0367,False,2026-06-22T11:16:44.520325,2026-06-22T11:16:55.520325,Missing columns: ['payload']
cb4fa1d4-e2d0-4e15-bc2e-1efc75560115,call.completed,1.0,8bb4ac5d-3ca8-47e1-a073-e36c877aa34a,2026-03-20T19:59:20.520325,Loaded,8bb4ac5d-3ca8-47e1-a073-e36c877aa34a,480658dd-7b8f-41bf-917e-8a4ae47030c0,41b34a14-baeb-4d30-a615-65b794654f61,ec2c0889-887a-449e-9f72-4ea1064ea1cb,AR,NoAnswer,17,0.0521,True,2026-03-20T19:59:03.520325,2026-03-20T19:59:20.520325,Missing columns: ['payload']
6b19e438-992d-4c79-9e74-08bcb0ebb83d,call.completed,1.0,3404f81e-3d99-4bec-b1e7-721160e8d3ee,2026-06-24T19:25:11.520325,Loaded,3404f81e-3d99-4bec-b1e7-721160e8d3ee,f8d452e9-a2f4-4e8f-b17e-483decdeed4d,ac412db4-3110-46a2-baee-639bc02e6acb,5035edcc-74bd-4b5a-84e3-ddb3f76dd792,Healthcare,Callback,204,0.0085,False,2026-06-24T19:21:47.520325,2026-06-24T19:25:11.520325,Missing columns: ['payload']
6704d71a-21fc-41ff-bf64-d79280f0f505,call.completed,1.0,fe9a24bb-6973-4b7c-abca-ad4f155ff627,2026-05-27T20:40:37.520325,Loaded,fe9a24bb-6973-4b7c-abca-ad4f155ff627,b2725d01-7b3f-4cf1-a178-ffc69f5267fb,c9c289eb-0a9a-4468-99c2-6410842b3d71,cfb3a913-771b-4ce5-ab0e-c0ae781025d0,RealEstate,Voicemail,35,0.0283,False,2026-05-27T20:40:02.520325,2026-05-27T20:40:37.520325,Missing columns: ['payload']
